run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,median_default_params
168757,0,25,61,0.69,0.74,10.819,9.402,9.0,939.912,30.553,23.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,62,0.69,0.74,10.763,9.376,9.0,928.289,30.341,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,63,0.69,0.735,10.702,9.353,9.0,917.208,30.124,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,64,0.69,0.73,10.626,9.33,9.0,906.211,29.918,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,65,0.69,0.73,10.543,9.309,9.0,895.208,29.726,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,66,0.69,0.73,10.509,9.281,9.0,884.86,29.535,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,67,0.69,0.73,10.465,9.253,9.0,875.112,29.327,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,68,0.69,0.73,10.41,9.226,9.0,865.497,29.136,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,69,0.69,0.73,10.346,9.207,9.0,855.691,28.957,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,70,0.69,0.73,10.28,9.191,9.0,845.804,28.795,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,71,0.69,0.73,10.221,9.174,9.0,836.305,28.637,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,72,0.69,0.73,10.163,9.155,9.0,827.085,28.483,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,73,0.69,0.73,10.116,9.143,9.0,818.033,28.356,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,74,0.69,0.73,10.062,9.124,9.0,809.252,28.201,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
