run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
359955,2,10,36,0.767,0.8,16.783,6.884,6.0,798.207,25.167,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,37,0.767,0.8,16.683,6.864,6.0,795.721,25.074,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,38,0.768,0.807,16.663,6.869,6.0,799.858,25.163,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,39,0.768,0.807,16.688,6.864,6.0,801.097,25.166,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,40,0.768,0.807,16.696,6.863,5.5,803.778,25.195,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,41,0.768,0.807,16.597,6.847,5.0,805.127,25.167,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,42,0.769,0.807,16.5,6.832,5.0,800.265,25.084,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,43,0.769,0.807,16.394,6.823,5.0,800.106,25.067,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,44,0.769,0.807,16.38,6.819,5.0,801.197,25.095,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,45,0.769,0.807,16.392,6.81,5.0,802.841,25.072,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,46,0.77,0.807,16.295,6.796,5.0,800.68,25.0,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,47,0.77,0.807,16.212,6.782,5.0,795.896,24.911,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,48,0.77,0.807,16.241,6.786,5.0,801.291,24.979,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
359955,2,10,49,0.77,0.807,16.238,6.787,5.0,802.133,25.002,12.0,0.76,3.435,14.191,14.0,51.103,96.341,96.0,0.125
168911,17,10,0,0.752,0.787,42.554,7.84,5.0,7862.106,47.44,9.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,1,0.752,0.787,42.554,7.84,5.0,7862.106,47.44,9.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,2,0.75,0.789,45.805,8.323,5.0,8275.208,50.593,10.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,3,0.752,0.787,47.202,8.555,5.0,8485.514,51.715,10.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,4,0.753,0.784,46.526,8.52,5.0,8221.285,50.238,10.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,5,0.753,0.782,45.181,8.575,6.0,8116.357,50.348,11.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,6,0.754,0.782,44.585,8.69,6.0,7667.324,49.633,11.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,7,0.753,0.784,43.669,8.885,6.0,7340.405,49.854,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,8,0.754,0.782,43.277,8.937,6.0,7282.382,49.836,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,9,0.754,0.786,43.836,9.014,6.0,7287.515,50.348,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,10,0.753,0.786,43.918,9.083,6.0,7393.958,51.268,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,11,0.754,0.787,42.936,8.934,6.0,7067.658,49.693,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,12,0.754,0.787,42.581,8.931,6.0,6919.948,49.41,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,13,0.754,0.787,42.322,8.941,6.0,6820.896,49.187,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,14,0.754,0.787,42.095,8.967,6.0,6894.215,49.525,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,15,0.754,0.787,41.568,8.904,6.0,6654.763,48.634,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,16,0.754,0.789,40.948,8.859,6.0,6487.035,48.055,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,17,0.754,0.789,40.218,8.761,6.0,6407.344,47.104,13.5,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,18,0.754,0.789,40.208,8.784,6.0,6353.751,47.283,14.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,19,0.754,0.789,40.04,8.732,6.0,6248.085,46.78,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
