run_id,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline
190146,39,0.671,0.9974,0.7647,9.69,934.58,0.7647058823529411
190146,40,0.6712,0.9974,0.7647,9.63,934.38,0.7647058823529411
190146,41,0.6711,0.9961,0.7647,9.62,934.39,0.7647058823529411
190146,42,0.6713,0.9961,0.7647,9.54,930.84,0.7647058823529411
190146,43,0.6714,0.9974,0.7647,9.51,927.71,0.7647058823529411
190146,44,0.6714,0.9974,0.7647,9.48,923.03,0.7647058823529411
190146,45,0.6715,0.9974,0.7647,9.4,919.24,0.7647058823529411
190146,46,0.6715,0.9974,0.7647,9.34,916.07,0.7647058823529411
190146,47,0.6717,0.9961,0.7647,9.28,911.58,0.7647058823529411
190146,48,0.6717,0.9961,0.7647,9.22,907.01,0.7647058823529411
190146,49,0.6718,0.9974,0.7647,9.23,902.08,0.7647058823529411
359954,0,0.4636,0.6526,0.5676,11.8,198.76,0.6756756756756757
359954,1,0.4636,0.6526,0.5676,11.8,198.76,0.6756756756756757
359954,2,0.478,0.6858,0.5676,14.64,373.26,0.6756756756756757
359954,3,0.4867,0.7175,0.5541,14.48,536.52,0.6756756756756757
359954,4,0.4884,0.7492,0.5811,14.0,683.12,0.6756756756756757
359954,5,0.4874,0.7553,0.5676,13.89,755.45,0.6756756756756757
359954,6,0.4909,0.7689,0.5946,13.05,800.77,0.6756756756756757
359954,7,0.493,0.7749,0.5811,12.81,875.16,0.6756756756756757
359954,8,0.4955,0.7855,0.5811,12.22,932.34,0.6756756756756757
359954,9,0.496,0.7885,0.5946,12.49,1015.68,0.6756756756756757
359954,10,0.4967,0.7976,0.5946,12.55,1072.57,0.6756756756756757
359954,11,0.4978,0.8066,0.6081,12.95,1141.62,0.6756756756756757
359954,12,0.4978,0.8097,0.6216,13.19,1184.19,0.6756756756756757
359954,13,0.4976,0.8127,0.6216,13.22,1212.08,0.6756756756756757
359954,14,0.4987,0.8172,0.6216,13.34,1264.96,0.6756756756756757
359954,15,0.4996,0.8218,0.6216,13.54,1316.54,0.6756756756756757
359954,16,0.5009,0.8278,0.6216,13.88,1399.01,0.6756756756756757
359954,17,0.5016,0.8384,0.6216,14.48,1479.59,0.6756756756756757
359954,18,0.5032,0.8474,0.6351,15.14,1580.72,0.6756756756756757
359954,19,0.5046,0.855,0.6351,15.91,1670.28,0.6756756756756757
359954,20,0.506,0.864,0.6486,16.68,1814.82,0.6756756756756757
359954,21,0.5074,0.8716,0.6486,17.18,1906.54,0.6756756756756757
359954,22,0.5082,0.8761,0.6486,17.66,1986.29,0.6756756756756757
359954,23,0.5088,0.8837,0.6486,18.22,2065.37,0.6756756756756757
359954,24,0.5091,0.8852,0.6486,18.67,2118.04,0.6756756756756757
359954,25,0.51,0.8882,0.6622,18.99,2172.09,0.6756756756756757
359954,26,0.5107,0.8912,0.6622,19.5,2221.39,0.6756756756756757
359954,27,0.5115,0.8973,0.6622,19.74,2259.94,0.6756756756756757
359954,28,0.5121,0.9018,0.6622,19.99,2310.31,0.6756756756756757
359954,29,0.5124,0.9063,0.6622,20.26,2342.77,0.6756756756756757
359954,30,0.513,0.9124,0.6757,20.54,2374.5,0.6756756756756757
359954,31,0.5138,0.9154,0.6757,20.68,2386.49,0.6756756756756757
359954,32,0.5142,0.9215,0.6757,20.71,2403.21,0.6756756756756757
359954,33,0.5148,0.9275,0.6892,20.7,2413.86,0.6756756756756757
359954,34,0.5154,0.929,0.6892,20.67,2426.07,0.6756756756756757
359954,35,0.516,0.932,0.6892,20.58,2429.5,0.6756756756756757
359954,36,0.5166,0.9335,0.6892,20.54,2439.94,0.6756756756756757
359954,37,0.517,0.9366,0.6892,20.42,2438.47,0.6756756756756757
359954,38,0.5173,0.9381,0.6892,20.28,2425.53,0.6756756756756757
359954,39,0.5175,0.9381,0.6892,20.07,2420.93,0.6756756756756757
359954,40,0.5176,0.9441,0.6892,20.08,2418.34,0.6756756756756757
359954,41,0.5179,0.9486,0.6892,19.93,2408.08,0.6756756756756757
359954,42,0.5182,0.9517,0.6892,19.79,2399.43,0.6756756756756757
359954,43,0.5184,0.9532,0.6892,19.65,2385.41,0.6756756756756757
359954,44,0.5185,0.9532,0.6892,19.61,2379.22,0.6756756756756757
359954,45,0.5188,0.9532,0.6892,19.52,2374.73,0.6756756756756757
359954,46,0.519,0.9532,0.6892,19.4,2370.55,0.6756756756756757
359954,47,0.519,0.9532,0.6892,19.2,2354.74,0.6756756756756757
359954,48,0.5192,0.9532,0.6892,19.06,2343.69,0.6756756756756757
359954,49,0.5193,0.9562,0.6892,18.9,2333.49,0.6756756756756757
168784,0,0.6146,0.7348,0.7282,5.22,253.17,0.8153846153846154
168784,1,0.6146,0.7348,0.7282,5.22,253.17,0.8153846153846154
168784,2,0.6282,0.7703,0.7385,7.73,472.78,0.8153846153846154
168784,3,0.6357,0.7995,0.7487,11.25,874.51,0.8153846153846154
168784,4,0.6402,0.823,0.7538,12.98,1163.26,0.8153846153846154
168784,5,0.6439,0.8362,0.7538,13.36,1426.58,0.8153846153846154
168784,6,0.6468,0.8505,0.759,13.75,1849.71,0.8153846153846154
168784,7,0.6486,0.8717,0.7641,14.06,2329.21,0.8153846153846154
168784,8,0.6497,0.8843,0.7692,13.92,2798.79,0.8153846153846154
168784,9,0.6511,0.8963,0.7641,14.14,3244.09,0.8153846153846154
168784,10,0.6515,0.9049,0.7641,13.83,3572.82,0.8153846153846154
168784,11,0.652,0.9147,0.7744,13.78,3914.23,0.8153846153846154
168784,12,0.6523,0.9313,0.7692,13.64,4274.62,0.8153846153846154
168784,13,0.6524,0.937,0.7641,13.56,4686.29,0.8153846153846154
168784,14,0.6531,0.9444,0.7744,13.36,5138.6,0.8153846153846154
168784,15,0.6535,0.9559,0.7744,13.24,5619.38,0.8153846153846154
168784,16,0.6544,0.9633,0.7744,12.96,6047.4,0.8153846153846154
168784,17,0.655,0.9708,0.7795,12.69,6408.26,0.8153846153846154
168784,18,0.6554,0.9754,0.7795,12.57,6704.61,0.8153846153846154
168784,19,0.6556,0.9794,0.7846,12.43,6991.17,0.8153846153846154
168784,20,0.6558,0.984,0.7897,12.24,7192.17,0.8153846153846154
168784,21,0.656,0.9874,0.7897,12.09,7326.05,0.8153846153846154
168784,22,0.6564,0.9891,0.7897,11.99,7435.09,0.8153846153846154
168784,23,0.6566,0.9914,0.7897,11.88,7516.15,0.8153846153846154
168784,24,0.6569,0.992,0.7897,11.79,7532.81,0.8153846153846154
168784,25,0.6568,0.9926,0.7897,11.55,7552.2,0.8153846153846154
168784,26,0.657,0.9926,0.8,11.3,7528.88,0.8153846153846154
168784,27,0.6573,0.9948,0.8,11.05,7463.92,0.8153846153846154
168784,28,0.6574,0.9948,0.8,10.84,7401.74,0.8153846153846154
168784,29,0.6576,0.9966,0.8,10.6,7345.81,0.8153846153846154
168784,30,0.6578,0.9977,0.8,10.39,7281.85,0.8153846153846154
168784,31,0.658,0.9977,0.8,10.19,7214.28,0.8153846153846154
168784,32,0.6579,0.9977,0.8051,10.03,7162.4,0.8153846153846154
168784,33,0.658,0.9983,0.8051,9.83,7102.79,0.8153846153846154
168784,34,0.6581,0.9983,0.8051,9.67,7039.65,0.8153846153846154
168784,35,0.6583,0.9977,0.8051,9.51,6954.21,0.8153846153846154
168784,36,0.6584,0.9983,0.8051,9.37,6881.19,0.8153846153846154
168784,37,0.6584,0.9977,0.8051,9.23,6809.8,0.8153846153846154
168784,38,0.6583,0.9977,0.8051,9.09,6743.97,0.8153846153846154
168784,39,0.6583,0.9977,0.8051,8.96,6668.89,0.8153846153846154
168784,40,0.6583,0.9977,0.8051,8.84,6594.19,0.8153846153846154
168784,41,0.6584,0.9977,0.8051,8.76,6520.99,0.8153846153846154
168784,42,0.6585,0.9977,0.8051,8.73,6451.93,0.8153846153846154
168784,43,0.6584,0.9977,0.8051,8.65,6379.85,0.8153846153846154
168784,44,0.6585,0.9977,0.8051,8.55,6304.76,0.8153846153846154
168784,45,0.6586,0.9977,0.8051,8.45,6231.23,0.8153846153846154
168784,46,0.6586,0.9977,0.8051,8.35,6156.4,0.8153846153846154
168784,47,0.6587,0.9977,0.8,8.29,6074.33,0.8153846153846154
168784,48,0.6588,0.9977,0.8,8.24,6009.29,0.8153846153846154
168784,49,0.6588,0.9977,0.8,8.2,5944.63,0.8153846153846154
190146,0,0.6474,0.8042,0.7294,4.1,130.4,0.7647058823529411
190146,1,0.6474,0.8042,0.7294,4.1,130.4,0.7647058823529411
190146,2,0.6505,0.8555,0.7294,6.38,246.69,0.7647058823529411
190146,3,0.6551,0.9172,0.7294,9.24,512.06,0.7647058823529411
190146,4,0.6587,0.9461,0.7529,10.72,584.88,0.7647058823529411
190146,5,0.6611,0.9553,0.7529,11.51,620.76,0.7647058823529411
190146,6,0.6627,0.9606,0.7529,11.54,628.14,0.7647058823529411
190146,7,0.6644,0.9658,0.7412,11.43,642.45,0.7647058823529411
