run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,bootstrap_diversity_mean,bootstrap_diversity_var
168911,0,2,0,0.721,0.806,6.424,22.58,22.0,207.113,315.37,316.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.7e-05
168911,0,2,1,0.721,0.809,7.08,22.52,22.0,198.98,313.86,314.5,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,5.4e-05
168911,0,2,2,0.721,0.809,7.497,22.42,22.0,209.618,314.047,315.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,6.5e-05
168911,0,2,3,0.72,0.811,7.481,22.565,22.0,187.35,313.642,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.1e-05
168911,0,2,4,0.721,0.809,7.568,22.6,22.0,189.057,313.57,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,6e-05
168911,0,2,5,0.721,0.809,7.506,22.71,22.0,191.438,313.982,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5e-05
168911,0,2,6,0.721,0.809,7.599,22.7,22.0,196.718,314.016,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.8e-05
168911,0,2,7,0.721,0.811,7.726,22.71,22.0,195.432,314.195,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,6.1e-05
168911,0,2,8,0.721,0.811,7.62,22.684,22.0,198.138,314.299,314.5,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.9e-05
168911,0,2,9,0.721,0.811,7.609,22.644,22.0,197.923,314.132,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,5.7e-05
168911,0,2,10,0.721,0.811,7.594,22.635,22.0,201.156,313.908,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,5.7e-05
168911,0,2,11,0.721,0.811,7.573,22.653,22.0,200.957,313.76,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,5.6e-05
168911,0,2,12,0.721,0.812,7.51,22.64,22.0,200.374,313.673,314.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,4.5e-05
168911,0,2,13,0.721,0.811,7.423,22.614,22.0,201.81,313.489,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,4.1e-05
168911,0,2,14,0.721,0.812,7.339,22.631,22.0,198.369,313.308,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.63,3.6e-05
168911,0,2,15,0.721,0.812,7.285,22.616,22.0,196.858,313.359,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.2e-05
168911,0,2,16,0.721,0.809,7.223,22.586,22.0,195.671,313.28,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.1e-05
168911,0,2,17,0.721,0.809,7.23,22.602,22.0,196.187,313.118,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.7e-05
168911,0,2,18,0.721,0.809,7.215,22.587,22.0,195.226,313.185,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,3.5e-05
168911,0,2,19,0.721,0.807,7.186,22.579,22.0,195.906,313.155,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,3.9e-05
168911,0,2,20,0.721,0.809,7.109,22.561,22.0,194.024,313.029,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.6e-05
168911,0,2,21,0.721,0.809,7.088,22.55,22.0,195.808,312.985,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.5e-05
168911,0,2,22,0.721,0.807,7.021,22.549,22.0,197.903,312.927,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,5.7e-05
168911,0,2,23,0.721,0.809,7.049,22.54,22.0,200.304,312.87,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.634,4.4e-05
168911,0,2,24,0.721,0.807,7.069,22.524,22.0,200.991,312.857,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.634,4.8e-05
168911,0,2,25,0.721,0.809,7.056,22.502,22.0,200.894,312.726,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.634,3.4e-05
168911,0,2,26,0.721,0.809,7.057,22.49,22.0,198.843,312.694,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.4e-05
168911,0,2,27,0.721,0.807,7.016,22.47,22.0,198.38,312.68,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.6e-05
