run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
168757,19,2,36,0.656,0.785,4.494,17.645,17.0,101.83,155.689,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,37,0.656,0.785,4.531,17.639,17.0,102.303,155.67,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,38,0.656,0.785,4.563,17.64,17.0,102.638,155.649,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,39,0.656,0.785,4.556,17.633,17.0,103.306,155.656,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,40,0.656,0.785,4.539,17.632,17.0,103.577,155.651,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,41,0.656,0.785,4.525,17.627,17.0,103.092,155.665,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,42,0.656,0.785,4.502,17.628,17.0,103.026,155.656,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,43,0.656,0.785,4.494,17.631,17.0,103.185,155.668,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,44,0.656,0.785,4.492,17.624,17.0,102.724,155.678,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,45,0.656,0.785,4.549,17.63,17.0,101.834,155.656,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,46,0.656,0.785,4.541,17.634,17.0,101.614,155.654,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,47,0.656,0.785,4.58,17.649,17.0,101.555,155.637,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,48,0.656,0.785,4.599,17.651,17.0,101.452,155.634,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,49,0.656,0.785,4.594,17.651,17.0,101.704,155.641,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,50,0.656,0.785,4.579,17.65,17.0,101.259,155.635,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,51,0.656,0.785,4.566,17.648,17.0,101.289,155.648,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,52,0.656,0.785,4.563,17.639,17.0,101.267,155.634,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,53,0.656,0.785,4.567,17.636,17.0,100.966,155.63,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,54,0.656,0.785,4.568,17.635,17.0,101.766,155.588,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,55,0.656,0.785,4.574,17.629,17.0,101.721,155.568,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,56,0.656,0.785,4.569,17.628,17.0,101.84,155.587,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,57,0.656,0.785,4.564,17.633,17.0,102.079,155.582,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,58,0.656,0.785,4.545,17.632,17.0,102.011,155.536,155.5,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,59,0.656,0.785,4.537,17.63,17.0,102.148,155.536,155.5,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,60,0.656,0.785,4.526,17.625,17.0,102.033,155.525,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,61,0.656,0.785,4.521,17.626,17.0,101.8,155.515,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,62,0.656,0.785,4.532,17.629,17.0,101.79,155.499,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,63,0.656,0.785,4.503,17.621,17.0,101.944,155.472,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,64,0.656,0.785,4.486,17.623,17.0,101.958,155.483,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,65,0.656,0.785,4.494,17.622,17.0,102.296,155.488,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,66,0.656,0.785,4.506,17.622,17.0,102.109,155.487,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,67,0.656,0.785,4.515,17.619,17.0,102.213,155.528,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,68,0.656,0.785,4.532,17.623,17.0,101.943,155.545,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,69,0.656,0.785,4.555,17.628,17.0,101.886,155.518,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,70,0.656,0.785,4.567,17.631,17.0,101.763,155.517,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,71,0.656,0.785,4.57,17.627,17.0,102.263,155.502,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,72,0.656,0.785,4.577,17.628,17.0,102.305,155.512,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,73,0.656,0.785,4.565,17.627,17.0,102.122,155.537,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,74,0.657,0.785,4.575,17.626,17.0,101.98,155.54,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,75,0.656,0.785,4.582,17.626,17.0,102.004,155.551,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,76,0.656,0.785,4.576,17.624,17.0,102.226,155.526,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,77,0.656,0.785,4.564,17.623,17.0,102.046,155.522,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,78,0.656,0.785,4.571,17.619,17.0,102.068,155.511,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,79,0.656,0.785,4.568,17.615,17.0,102.168,155.51,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,80,0.656,0.785,4.567,17.615,17.0,102.429,155.513,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,81,0.656,0.785,4.563,17.611,17.0,102.297,155.524,155.5,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,82,0.656,0.785,4.55,17.608,17.0,102.026,155.507,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,83,0.656,0.785,4.551,17.603,17.0,102.196,155.522,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,84,0.656,0.785,4.548,17.605,17.0,102.234,155.514,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,85,0.656,0.785,4.55,17.604,17.0,102.163,155.506,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,86,0.656,0.785,4.545,17.605,17.0,102.385,155.51,155.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,87,0.656,0.785,4.537,17.601,17.0,102.098,155.533,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,88,0.656,0.785,4.54,17.603,17.0,102.144,155.533,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,89,0.656,0.785,4.539,17.604,17.0,101.858,155.534,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,90,0.656,0.785,4.529,17.601,17.0,101.772,155.529,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,91,0.656,0.785,4.545,17.602,17.0,101.807,155.537,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,92,0.656,0.785,4.559,17.601,17.0,101.724,155.539,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,93,0.656,0.785,4.551,17.599,17.0,101.642,155.542,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,94,0.656,0.785,4.549,17.601,17.0,101.678,155.55,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,95,0.656,0.785,4.543,17.6,17.0,101.715,155.554,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,96,0.656,0.785,4.556,17.603,17.0,101.704,155.573,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,97,0.656,0.785,4.549,17.602,17.0,101.829,155.587,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
168757,19,2,98,0.656,0.785,4.568,17.606,17.0,101.755,155.583,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
