run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,bootstrap_diversity_mean,bootstrap_diversity_var
168350,5,2,0,0.825,0.896,3.942,19.09,19.0,169.87,319.51,318.5,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.633,2.7e-05
168350,5,2,1,0.825,0.902,3.377,19.135,19.0,177.12,319.9,319.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.634,2.7e-05
168350,5,2,2,0.825,0.899,3.466,19.12,19.0,175.774,320.213,320.5,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.633,3.1e-05
168350,5,2,3,0.825,0.9,3.456,19.155,19.0,176.545,319.888,320.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.631,2.6e-05
168350,5,2,4,0.824,0.899,3.323,19.138,19.0,170.222,319.504,319.5,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,3.2e-05
168350,5,2,5,0.825,0.896,3.509,19.167,19.0,170.492,318.967,319.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.9e-05
168350,5,2,6,0.824,0.895,3.529,19.187,19.0,173.665,318.666,319.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.1e-05
168350,5,2,7,0.824,0.895,3.598,19.226,19.0,177.302,318.666,319.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.633,2.8e-05
168350,5,2,8,0.824,0.895,3.581,19.201,19.0,176.544,318.457,318.5,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.631,2.2e-05
168350,5,2,9,0.824,0.895,3.528,19.169,19.0,174.148,318.494,319.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.633,3.3e-05
168350,5,2,10,0.824,0.895,3.501,19.182,19.0,177.073,318.247,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.8e-05
168350,5,2,11,0.824,0.894,3.512,19.223,19.0,175.395,318.183,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,3.2e-05
168350,5,2,12,0.824,0.895,3.639,19.242,19.0,173.764,318.288,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.631,3.4e-05
168350,5,2,13,0.824,0.896,3.652,19.247,19.0,171.679,318.249,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.8e-05
168350,5,2,14,0.824,0.896,3.637,19.253,19.0,171.272,318.194,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.6e-05
168350,5,2,15,0.824,0.897,3.646,19.252,19.0,172.028,318.127,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.8e-05
168350,5,2,16,0.824,0.896,3.652,19.266,19.0,170.811,318.094,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.7e-05
168350,5,2,17,0.824,0.896,3.591,19.262,19.0,171.633,318.083,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,3e-05
168350,5,2,18,0.824,0.897,3.584,19.265,19.0,173.096,318.156,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.7e-05
168350,5,2,19,0.824,0.898,3.604,19.258,19.0,170.773,318.134,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.4e-05
168350,5,2,20,0.824,0.898,3.62,19.267,19.0,169.871,318.17,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.633,2.2e-05
168350,5,2,21,0.824,0.898,3.615,19.276,19.0,169.987,318.25,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.2e-05
168350,5,2,22,0.824,0.899,3.617,19.283,19.0,170.814,318.25,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,2.4e-05
168350,5,2,23,0.824,0.899,3.604,19.279,19.0,171.473,318.268,318.0,0.899,3.753,19.376,19.0,178.449,318.127,318.0,0.826,0.632,3e-05
