run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
190411,6,1,71,0.787,0.846,13.888,33.462,33.0,565.407,493.641,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,72,0.787,0.846,13.898,33.464,33.0,566.201,493.626,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,73,0.787,0.847,13.902,33.466,33.0,566.863,493.63,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,74,0.787,0.846,13.903,33.46,33.0,567.056,493.611,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,75,0.787,0.846,13.924,33.472,33.0,567.958,493.606,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,76,0.787,0.846,13.894,33.471,33.0,568.071,493.645,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,77,0.787,0.846,13.876,33.474,33.0,566.48,493.664,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,78,0.787,0.846,13.901,33.47,33.0,565.852,493.675,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,79,0.787,0.846,13.877,33.464,33.0,566.622,493.658,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,80,0.787,0.846,13.869,33.453,33.0,566.042,493.64,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,81,0.787,0.846,13.913,33.451,33.0,565.449,493.615,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,82,0.787,0.846,13.96,33.454,33.0,564.202,493.607,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,83,0.787,0.846,13.968,33.456,33.0,562.672,493.641,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,84,0.787,0.846,13.952,33.457,33.0,561.621,493.646,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,85,0.787,0.846,13.944,33.459,33.0,560.452,493.604,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,86,0.787,0.846,13.936,33.462,33.0,561.623,493.63,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,87,0.787,0.846,13.953,33.464,33.0,562.921,493.62,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,88,0.787,0.846,13.997,33.473,33.0,564.468,493.591,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,89,0.787,0.846,14.01,33.471,33.0,564.945,493.602,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,90,0.787,0.846,13.997,33.469,33.0,564.102,493.605,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,91,0.787,0.846,13.99,33.471,33.0,563.029,493.62,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,92,0.787,0.848,14.006,33.472,33.0,563.143,493.692,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,93,0.787,0.845,13.966,33.467,33.0,562.953,493.684,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,94,0.787,0.847,13.944,33.466,33.0,562.371,493.681,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,95,0.787,0.846,13.962,33.468,33.0,561.611,493.69,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,96,0.787,0.846,13.984,33.47,33.0,561.226,493.69,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,97,0.787,0.846,13.956,33.468,33.0,561.523,493.723,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,98,0.787,0.847,13.968,33.461,33.0,561.86,493.738,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
190411,6,1,99,0.787,0.847,13.977,33.456,33.0,561.99,493.726,494.0,0.845,13.58,33.482,33.0,547.96,493.177,493.0,0.805
168757,8,1,0,0.645,0.77,3.826,17.29,17.0,107.958,149.39,149.5,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,1,0.642,0.755,3.728,17.25,17.0,101.104,149.035,149.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,2,0.637,0.77,3.55,17.27,17.0,104.782,149.297,149.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,3,0.637,0.755,3.616,17.21,17.0,107.972,149.55,149.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,4,0.638,0.78,3.627,17.266,17.0,101.352,149.772,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,5,0.638,0.765,3.566,17.275,17.0,100.924,150.132,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,6,0.637,0.775,3.492,17.291,17.0,102.46,150.214,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,7,0.637,0.77,3.517,17.318,17.0,102.627,150.22,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,8,0.637,0.755,3.559,17.331,17.0,100.324,150.174,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,9,0.638,0.76,3.543,17.361,17.0,101.322,150.156,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,10,0.638,0.755,3.743,17.405,17.0,100.719,150.164,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,11,0.638,0.76,3.754,17.411,17.0,100.645,150.068,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,12,0.637,0.755,3.777,17.425,17.0,100.356,150.193,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,13,0.637,0.745,3.76,17.416,17.0,99.815,150.204,151.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,14,0.638,0.75,3.824,17.431,17.0,98.579,150.187,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,15,0.637,0.75,3.772,17.424,17.0,97.644,150.206,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,16,0.638,0.74,3.765,17.429,17.0,97.806,150.203,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,17,0.637,0.745,3.762,17.428,17.0,98.388,150.214,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,18,0.638,0.75,3.813,17.442,17.0,97.209,150.287,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,19,0.638,0.74,3.852,17.442,17.0,98.717,150.277,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,20,0.638,0.74,3.864,17.442,17.0,98.603,150.207,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
