run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,median_default_params
168757,0,25,34,0.685,0.675,4.484,8.809,9.0,322.034,25.927,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,3.0
168757,0,25,35,0.685,0.675,4.405,8.793,9.0,314.855,25.747,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,3.0
168757,0,25,36,0.685,0.675,4.333,8.779,9.0,307.927,25.581,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,3.0
168757,0,25,37,0.685,0.675,4.253,8.764,9.0,301.376,25.407,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,38,0.685,0.675,4.209,8.742,9.0,295.378,25.238,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,39,0.685,0.675,4.16,8.724,9.0,289.629,25.076,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,40,0.685,0.675,4.091,8.711,9.0,283.842,24.941,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,41,0.685,0.675,4.035,8.698,9.0,278.313,24.807,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,42,0.685,0.675,3.965,8.688,9.0,272.852,24.69,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,43,0.685,0.675,3.907,8.68,9.0,267.551,24.589,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,44,0.685,0.675,3.86,8.672,9.0,262.68,24.5,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,45,0.685,0.675,3.842,8.658,9.0,258.377,24.385,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,46,0.685,0.675,3.791,8.647,9.0,253.749,24.293,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,47,0.685,0.675,3.766,8.634,9.0,249.578,24.193,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,48,0.685,0.675,3.733,8.62,9.0,245.69,24.072,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,49,0.685,0.675,3.712,8.604,9.0,242.132,23.947,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,50,0.686,0.675,3.793,8.57,9.0,239.348,23.791,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,51,0.686,0.675,4.035,8.497,9.0,238.024,23.543,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,52,0.686,0.675,4.264,8.426,9.0,236.792,23.298,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,53,0.687,0.675,4.463,8.361,9.0,235.247,23.077,24.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,54,0.688,0.675,4.571,8.307,9.0,233.545,22.869,23.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,55,0.688,0.675,4.657,8.256,8.0,231.707,22.667,23.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,56,0.689,0.675,4.746,8.206,8.0,229.924,22.471,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,57,0.69,0.675,4.839,8.154,8.0,228.317,22.272,22.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,58,0.69,0.675,4.915,8.105,8.0,226.558,22.086,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,59,0.691,0.675,4.98,8.06,8.0,224.823,21.904,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,60,0.692,0.675,5.032,8.017,8.0,223.022,21.733,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,61,0.692,0.675,5.084,7.975,8.0,221.2,21.57,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,62,0.693,0.675,5.12,7.936,8.0,219.316,21.412,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,63,0.693,0.675,5.169,7.896,8.0,217.622,21.251,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,64,0.694,0.675,5.224,7.855,8.0,215.988,21.094,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,65,0.694,0.675,5.269,7.817,8.0,214.364,20.939,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,66,0.695,0.675,5.33,7.779,8.0,212.874,20.787,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,67,0.695,0.675,5.362,7.742,8.0,211.285,20.64,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,68,0.696,0.675,5.421,7.705,8.0,209.875,20.493,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,69,0.696,0.675,5.475,7.665,8.0,208.577,20.342,17.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,70,0.697,0.675,5.535,7.627,8.0,207.307,20.198,17.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,71,0.697,0.685,5.564,7.594,8.0,205.858,20.065,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,72,0.698,0.685,5.595,7.56,8.0,204.413,19.933,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,73,0.698,0.685,5.625,7.529,8.0,202.906,19.811,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,74,0.698,0.685,5.642,7.498,8.0,201.324,19.695,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,75,0.699,0.685,5.647,7.471,8.0,199.742,19.583,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,76,0.699,0.69,5.65,7.446,8.0,198.141,19.481,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,77,0.7,0.695,5.654,7.419,8.0,196.624,19.373,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,78,0.7,0.705,5.672,7.389,8.0,195.258,19.261,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,79,0.7,0.705,5.691,7.359,8.0,193.935,19.149,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,80,0.7,0.725,5.701,7.335,8.0,192.51,19.049,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,81,0.701,0.725,5.696,7.312,8.0,191.021,18.955,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,82,0.701,0.73,5.704,7.287,8.0,189.652,18.856,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,83,0.701,0.73,5.711,7.262,8.0,188.295,18.763,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,84,0.702,0.735,5.712,7.237,8.0,186.919,18.671,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,85,0.702,0.735,5.723,7.21,8.0,185.645,18.576,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,86,0.702,0.735,5.716,7.19,8.0,184.235,18.494,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,87,0.702,0.73,5.717,7.169,8.0,182.913,18.41,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,88,0.703,0.73,5.707,7.148,8.0,181.53,18.331,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,89,0.703,0.73,5.702,7.126,8.0,180.231,18.25,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,90,0.703,0.735,5.705,7.106,7.0,178.953,18.169,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,91,0.704,0.735,5.701,7.086,7.0,177.648,18.094,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,92,0.704,0.735,5.69,7.066,7.0,176.361,18.019,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,93,0.704,0.735,5.693,7.044,7.0,175.233,17.937,16.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,94,0.704,0.74,5.693,7.023,7.0,174.076,17.859,15.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,95,0.705,0.745,5.689,7.005,7.0,172.893,17.789,15.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,96,0.705,0.745,5.676,6.988,7.0,171.682,17.722,15.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,97,0.705,0.745,5.674,6.97,7.0,170.518,17.654,15.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,98,0.705,0.745,5.663,6.953,7.0,169.334,17.589,15.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
168757,0,25,99,0.705,0.745,5.654,6.937,7.0,168.151,17.527,15.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,1.0
359955,2,10,0,0.72,0.753,3.632,14.26,14.0,38.625,89.07,89.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,1,0.726,0.76,4.541,14.065,14.0,174.079,86.725,89.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,2,0.737,0.8,7.756,13.473,14.0,477.63,80.617,88.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,3,0.743,0.807,8.885,13.265,14.0,554.705,78.402,88.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,4,0.743,0.807,8.404,13.422,14.0,506.152,78.18,87.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,5,0.743,0.793,7.799,13.59,14.0,461.53,77.993,85.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,6,0.743,0.773,7.358,13.769,14.0,416.97,77.984,83.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,7,0.742,0.76,7.8,13.804,15.0,423.486,77.352,80.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,8,0.742,0.767,7.9,13.839,15.0,426.935,76.769,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,9,0.743,0.767,8.915,13.697,15.0,489.627,75.226,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
