run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,avg_default_params
359955,2,10,14,0.765,0.8,16.53,6.375,5.0,813.009,21.941,9.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.58
359955,2,10,15,0.766,0.8,15.844,6.276,5.0,773.129,21.18,9.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.58
359955,2,10,16,0.766,0.8,15.312,6.163,5.0,738.773,20.415,9.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.55
359955,2,10,17,0.766,0.8,15.008,6.049,5.0,712.8,19.82,9.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,18,0.767,0.8,14.611,5.956,5.0,684.891,19.238,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.6
359955,2,10,19,0.767,0.8,14.222,5.86,5.0,659.058,18.638,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,20,0.767,0.8,13.76,5.808,5.0,633.334,18.187,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,21,0.767,0.8,13.394,5.754,5.0,610.839,17.776,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,22,0.768,0.8,13.052,5.689,5.0,589.579,17.337,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.6
359955,2,10,23,0.768,0.8,12.729,5.63,5.0,569.802,16.935,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.59
359955,2,10,24,0.768,0.8,12.369,5.583,5.0,550.778,16.589,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,25,0.769,0.8,12.124,5.527,5.0,534.233,16.269,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.7
359955,2,10,26,0.769,0.8,11.894,5.467,5.0,518.472,15.93,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.67
359955,2,10,27,0.769,0.8,11.706,5.403,5.0,503.975,15.595,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.69
359955,2,10,28,0.769,0.8,11.466,5.353,4.0,489.873,15.309,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.74
359955,2,10,29,0.769,0.8,11.218,5.311,4.0,476.273,15.043,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.66
359955,2,10,30,0.77,0.8,10.969,5.266,4.0,463.579,14.773,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.62
359955,2,10,31,0.77,0.8,10.762,5.228,4.0,451.542,14.54,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.5
359955,2,10,32,0.77,0.8,10.571,5.191,4.0,440.372,14.328,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.65
359955,2,10,33,0.77,0.8,10.382,5.166,4.0,429.763,14.165,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.62
359955,2,10,34,0.77,0.8,10.211,5.136,4.0,419.518,13.975,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.67
359955,2,10,35,0.77,0.8,10.063,5.116,4.0,409.719,13.812,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,36,0.77,0.8,9.91,5.099,4.0,400.701,13.662,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.6
359955,2,10,37,0.771,0.8,9.736,5.083,4.0,391.628,13.509,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.69
359955,2,10,38,0.771,0.807,9.601,5.082,4.0,382.941,13.399,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.71
359955,2,10,39,0.771,0.807,9.456,5.079,4.0,374.702,13.294,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.6
359955,2,10,40,0.771,0.807,9.328,5.081,4.0,366.765,13.215,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.67
359955,2,10,41,0.771,0.807,9.227,5.075,4.0,359.686,13.124,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,42,0.771,0.8,9.162,5.076,4.0,353.59,13.069,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,43,0.771,0.8,9.079,5.076,4.0,348.451,13.032,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.55
359955,2,10,44,0.771,0.8,8.961,5.061,4.0,341.914,12.932,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.74
359955,2,10,45,0.771,0.8,8.865,5.044,4.0,335.875,12.838,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.65
359955,2,10,46,0.771,0.8,8.756,5.028,4.0,330.23,12.736,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.69
359955,2,10,47,0.771,0.8,8.668,5.008,4.0,324.516,12.61,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.62
359955,2,10,48,0.771,0.8,8.571,4.994,4.0,318.811,12.512,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.54
359955,2,10,49,0.771,0.8,8.49,4.983,4.0,313.409,12.424,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,50,0.771,0.8,8.388,4.97,4.0,308.095,12.325,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.58
359955,2,10,51,0.771,0.8,8.31,4.957,4.0,303.386,12.24,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.59
359955,2,10,52,0.771,0.8,8.22,4.946,4.0,298.823,12.158,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,53,0.771,0.8,8.138,4.937,4.0,294.081,12.084,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,54,0.771,0.8,8.095,4.941,4.0,290.301,12.065,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.68
359955,2,10,55,0.771,0.8,8.047,4.948,4.0,286.072,12.045,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.6
359955,2,10,56,0.771,0.8,7.991,4.947,4.0,281.925,12.001,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.56
359955,2,10,57,0.771,0.793,7.896,4.944,4.0,277.651,11.944,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.62
359955,2,10,58,0.771,0.8,7.859,4.945,4.0,274.51,11.917,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.71
359955,2,10,59,0.772,0.8,7.832,4.952,4.0,271.256,11.898,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.6
359955,2,10,60,0.772,0.8,7.827,4.963,4.0,270.021,11.916,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.58
359955,2,10,61,0.772,0.8,7.821,4.963,4.0,268.543,11.904,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,62,0.772,0.793,7.762,4.96,4.0,265.039,11.853,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.52
359955,2,10,63,0.772,0.8,7.698,4.96,4.0,261.517,11.812,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.59
359955,2,10,64,0.772,0.8,7.647,4.958,4.0,258.385,11.774,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,65,0.772,0.8,7.612,4.952,4.0,255.333,11.721,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,66,0.772,0.8,7.563,4.941,4.0,252.12,11.652,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.69
359955,2,10,67,0.772,0.8,7.511,4.936,4.0,249.057,11.603,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.68
359955,2,10,68,0.772,0.793,7.459,4.927,4.0,246.09,11.547,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.67
359955,2,10,69,0.772,0.793,7.39,4.921,4.0,243.046,11.492,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.73
359955,2,10,70,0.772,0.793,7.339,4.905,4.0,240.243,11.423,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.59
359955,2,10,71,0.772,0.8,7.286,4.89,4.0,237.42,11.354,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,72,0.772,0.793,7.239,4.881,4.0,235.006,11.312,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.57
359955,2,10,73,0.772,0.793,7.196,4.879,4.0,232.608,11.279,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.53
359955,2,10,74,0.772,0.793,7.151,4.87,4.0,230.056,11.229,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.52
359955,2,10,75,0.772,0.793,7.102,4.861,4.0,227.472,11.178,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.58
359955,2,10,76,0.772,0.793,7.062,4.861,4.0,225.019,11.153,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.66
359955,2,10,77,0.772,0.793,7.033,4.862,4.0,222.575,11.122,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,78,0.772,0.793,6.998,4.864,4.0,220.043,11.099,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.65
359955,2,10,79,0.772,0.793,6.975,4.872,4.0,217.63,11.09,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.69
359955,2,10,80,0.772,0.793,6.963,4.886,4.0,215.637,11.109,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.67
359955,2,10,81,0.772,0.793,6.959,4.899,4.0,213.61,11.122,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.62
359955,2,10,82,0.772,0.793,6.957,4.916,4.0,211.562,11.141,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.75
359955,2,10,83,0.772,0.793,6.941,4.93,4.0,209.561,11.158,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.61
359955,2,10,84,0.772,0.793,6.926,4.939,4.0,207.61,11.165,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.66
359955,2,10,85,0.772,0.793,6.91,4.951,4.0,205.707,11.176,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.65
359955,2,10,86,0.772,0.793,6.912,4.967,4.0,204.399,11.214,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.66
359955,2,10,87,0.772,0.793,6.906,4.98,4.0,202.701,11.239,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.6
359955,2,10,88,0.772,0.793,6.905,4.987,4.0,201.265,11.247,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.62
359955,2,10,89,0.772,0.793,6.895,5.0,4.0,199.556,11.265,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.59
359955,2,10,90,0.772,0.793,6.904,5.012,4.0,198.276,11.284,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.63
359955,2,10,91,0.772,0.793,6.92,5.025,4.0,197.319,11.308,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.67
359955,2,10,92,0.772,0.793,6.896,5.032,4.0,195.589,11.312,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.68
359955,2,10,93,0.772,0.793,6.876,5.038,4.0,193.845,11.309,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.64
359955,2,10,94,0.772,0.793,6.87,5.047,4.0,192.359,11.319,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.55
359955,2,10,95,0.772,0.793,6.864,5.056,4.0,190.978,11.326,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.7
359955,2,10,96,0.772,0.793,6.867,5.066,4.0,190.053,11.346,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.73
359955,2,10,97,0.772,0.793,6.856,5.072,4.0,188.745,11.355,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.66
359955,2,10,98,0.772,0.793,6.868,5.086,4.0,187.71,11.377,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.68
359955,2,10,99,0.772,0.793,6.862,5.094,4.0,186.535,11.393,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.66
168911,17,10,0,0.719,0.804,7.785,20.07,19.0,63.326,175.56,175.5,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,6.0
168911,17,10,1,0.719,0.804,7.785,20.07,19.0,63.326,175.56,175.5,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.18
168911,17,10,2,0.729,0.807,39.742,16.91,19.0,4867.328,142.05,171.5,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.98
168911,17,10,3,0.737,0.802,56.518,14.11,17.0,6698.381,110.798,164.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.4
168911,17,10,4,0.742,0.799,57.759,12.554,13.0,6760.846,93.272,71.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.03
168911,17,10,5,0.745,0.796,57.478,11.32,9.0,6504.678,80.65,36.5,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.72
168911,17,10,6,0.748,0.794,55.351,10.373,7.0,6158.188,71.057,20.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.7
168911,17,10,7,0.75,0.792,52.821,9.654,6.0,5773.173,64.016,18.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.61
168911,17,10,8,0.751,0.792,50.362,9.053,5.0,5429.942,58.161,15.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.71
168911,17,10,9,0.753,0.792,47.849,8.596,5.0,5150.395,53.637,13.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.66
168911,17,10,10,0.754,0.791,45.042,8.28,5.0,4841.19,49.815,12.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.72
168911,17,10,11,0.755,0.791,42.595,8.005,5.0,4566.671,46.478,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,12,0.756,0.791,40.379,7.795,5.0,4314.874,43.737,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.7
168911,17,10,13,0.757,0.791,38.295,7.667,5.0,4083.321,41.653,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.66
168911,17,10,14,0.757,0.791,36.536,7.523,5.0,3870.264,39.753,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.56
168911,17,10,15,0.757,0.791,34.988,7.402,5.0,3680.208,38.164,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.7
168911,17,10,16,0.758,0.791,33.479,7.361,5.0,3508.241,37.039,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.63
168911,17,10,17,0.758,0.791,32.191,7.288,5.0,3354.524,35.954,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.72
168911,17,10,18,0.759,0.791,31.037,7.204,5.0,3212.062,34.865,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,19,0.759,0.791,29.953,7.141,5.0,3080.448,33.839,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.7
168911,17,10,20,0.759,0.791,29.023,7.055,5.0,2962.47,32.798,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.64
168911,17,10,21,0.759,0.791,28.178,7.008,5.0,2856.433,32.036,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.67
168911,17,10,22,0.76,0.791,27.582,6.974,5.0,2762.35,31.4,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.66
168911,17,10,23,0.76,0.791,26.79,6.905,5.0,2666.534,30.559,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.6
168911,17,10,24,0.76,0.791,26.309,6.89,5.0,2603.459,30.137,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.68
168911,17,10,25,0.76,0.791,25.561,6.844,5.0,2519.378,29.46,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.67
168911,17,10,26,0.76,0.791,24.971,6.803,5.0,2443.772,28.911,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.63
168911,17,10,27,0.761,0.791,24.33,6.77,5.0,2369.464,28.372,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,28,0.761,0.791,23.765,6.739,5.0,2301.411,27.891,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.58
168911,17,10,29,0.761,0.791,23.357,6.722,5.0,2240.626,27.532,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.61
168911,17,10,30,0.761,0.791,22.954,6.698,5.0,2183.449,27.149,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.67
168911,17,10,31,0.761,0.792,22.446,6.66,5.0,2125.568,26.679,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.64
168911,17,10,32,0.761,0.792,21.961,6.622,5.0,2071.216,26.224,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.67
168911,17,10,33,0.761,0.792,21.532,6.585,5.0,2020.087,25.796,10.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.64
168911,17,10,34,0.761,0.794,21.091,6.553,5.0,1971.643,25.409,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.63
168911,17,10,35,0.761,0.794,20.7,6.508,5.0,1925.185,25.005,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.69
168911,17,10,36,0.761,0.794,20.345,6.483,5.0,1881.858,24.69,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.64
168911,17,10,37,0.762,0.794,19.984,6.458,5.0,1839.694,24.393,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.75
168911,17,10,38,0.762,0.792,19.67,6.444,5.0,1799.969,24.141,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.66
168911,17,10,39,0.762,0.792,19.361,6.424,5.0,1760.955,23.865,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.7
168911,17,10,40,0.762,0.791,19.06,6.4,5.0,1723.927,23.604,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.69
168911,17,10,41,0.762,0.791,18.761,6.382,5.0,1688.998,23.354,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.68
168911,17,10,42,0.762,0.791,18.463,6.359,5.0,1654.794,23.091,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.67
168911,17,10,43,0.762,0.791,18.179,6.338,5.0,1622.004,22.855,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.71
168911,17,10,44,0.762,0.791,17.896,6.32,5.0,1590.01,22.616,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,45,0.762,0.791,17.673,6.295,5.0,1562.066,22.4,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.69
168911,17,10,46,0.762,0.791,17.412,6.274,5.0,1532.786,22.178,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.68
168911,17,10,47,0.762,0.791,17.177,6.256,5.0,1505.607,21.987,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.6
168911,17,10,48,0.762,0.791,16.96,6.238,5.0,1478.901,21.783,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.64
168911,17,10,49,0.762,0.791,16.803,6.22,5.0,1454.08,21.602,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.71
168911,17,10,50,0.762,0.791,16.615,6.198,5.0,1429.34,21.402,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.67
168911,17,10,51,0.762,0.791,16.45,6.17,5.0,1406.082,21.197,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.62
168911,17,10,52,0.762,0.789,16.275,6.152,5.0,1383.852,21.027,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,53,0.762,0.789,16.103,6.133,5.0,1362.664,20.871,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.63
168911,17,10,54,0.762,0.789,15.929,6.115,5.0,1340.996,20.693,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.73
168911,17,10,55,0.762,0.789,15.745,6.105,5.0,1319.811,20.548,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.66
168911,17,10,56,0.763,0.789,15.578,6.098,5.0,1299.263,20.399,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.56
168911,17,10,57,0.763,0.791,15.409,6.088,5.0,1279.352,20.259,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.68
168911,17,10,58,0.763,0.792,15.256,6.086,5.0,1261.446,20.152,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.73
168911,17,10,59,0.763,0.792,15.09,6.083,5.0,1243.015,20.035,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,60,0.763,0.791,14.932,6.073,5.0,1225.112,19.899,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.66
168911,17,10,61,0.763,0.791,14.752,6.06,5.0,1207.552,19.739,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.62
168911,17,10,62,0.763,0.791,14.608,6.048,5.0,1190.879,19.597,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.68
168911,17,10,63,0.763,0.792,14.445,6.038,5.0,1174.367,19.465,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.6
168911,17,10,64,0.763,0.792,14.3,6.021,5.0,1158.417,19.316,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.69
168911,17,10,65,0.763,0.792,14.167,6.005,5.0,1143.111,19.163,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.7
168911,17,10,66,0.763,0.792,14.035,5.995,5.0,1128.113,19.035,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.67
168911,17,10,67,0.763,0.792,13.908,5.984,5.0,1113.593,18.901,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,68,0.763,0.792,13.777,5.967,5.0,1099.509,18.756,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.7
168911,17,10,69,0.763,0.792,13.64,5.955,5.0,1085.61,18.614,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.63
168911,17,10,70,0.763,0.792,13.519,5.944,5.0,1072.179,18.488,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.75
168911,17,10,71,0.764,0.792,13.395,5.941,5.0,1059.339,18.396,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.69
168911,17,10,72,0.764,0.792,13.261,5.927,5.0,1046.548,18.26,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,73,0.764,0.792,13.133,5.915,5.0,1033.919,18.132,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.65
168911,17,10,74,0.764,0.792,13.013,5.904,5.0,1021.519,18.011,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.68
168911,17,10,75,0.764,0.792,12.921,5.897,5.0,1009.939,17.918,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.72
168911,17,10,76,0.764,0.791,12.807,5.885,5.0,998.23,17.799,9.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.61
