run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,bootstrap_diversity_mean,bootstrap_diversity_var
168911,0,2,0,0.721,0.806,6.424,22.58,22.0,207.113,315.37,316.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.7e-05
168911,0,2,1,0.72,0.807,8.502,22.885,22.0,198.369,314.925,314.5,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.2e-05
168911,0,2,2,0.72,0.807,8.495,22.877,22.0,196.013,313.937,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,7.4e-05
168911,0,2,3,0.72,0.812,7.68,22.745,22.0,194.23,313.328,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.5e-05
168911,0,2,4,0.72,0.811,7.464,22.694,22.0,192.069,313.152,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4e-05
168911,0,2,5,0.72,0.816,7.204,22.698,22.0,185.944,313.065,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.2e-05
168911,0,2,6,0.72,0.816,7.188,22.683,22.0,182.591,313.194,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.6e-05
168911,0,2,7,0.72,0.816,7.414,22.736,22.0,176.862,313.046,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.5e-05
168911,0,2,8,0.72,0.814,7.307,22.671,22.0,176.77,312.988,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.1e-05
168911,0,2,9,0.72,0.816,7.231,22.646,22.0,175.289,313.096,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.6e-05
168911,0,2,10,0.72,0.811,7.221,22.664,22.0,175.56,312.65,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.3e-05
168911,0,2,11,0.72,0.811,7.15,22.648,22.0,175.561,312.531,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,6e-05
168911,0,2,12,0.72,0.812,7.168,22.613,22.0,176.616,312.578,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.3e-05
168911,0,2,13,0.72,0.811,7.019,22.603,22.0,174.743,312.506,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.3e-05
168911,0,2,14,0.72,0.809,7.297,22.62,22.0,176.053,312.646,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.2e-05
168911,0,2,15,0.72,0.811,7.388,22.621,22.0,175.005,312.636,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.4e-05
168911,0,2,16,0.72,0.807,7.396,22.634,22.0,175.331,312.669,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,3.9e-05
168911,0,2,17,0.72,0.811,7.408,22.627,22.0,177.92,312.614,313.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.4e-05
168911,0,2,18,0.721,0.809,7.436,22.622,22.0,177.062,312.464,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.6e-05
168911,0,2,19,0.721,0.809,7.384,22.626,22.0,177.476,312.436,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.3e-05
168911,0,2,20,0.721,0.809,7.367,22.616,22.0,176.832,312.361,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.9e-05
168911,0,2,21,0.721,0.811,7.39,22.622,22.0,178.502,312.357,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,5.3e-05
168911,0,2,22,0.721,0.807,7.345,22.617,22.0,179.432,312.27,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.9e-05
168911,0,2,23,0.721,0.807,7.335,22.592,22.0,179.179,312.261,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.5e-05
168911,0,2,24,0.721,0.811,7.286,22.597,22.0,179.535,312.316,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,6.4e-05
168911,0,2,25,0.721,0.807,7.305,22.607,22.0,180.828,312.305,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.634,4.7e-05
168911,0,2,26,0.721,0.807,7.396,22.593,22.0,180.121,312.401,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.634,5.6e-05
168911,0,2,27,0.72,0.807,7.329,22.596,22.0,181.239,312.454,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.634,4.7e-05
168911,0,2,28,0.72,0.807,7.303,22.589,22.0,180.965,312.521,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.1e-05
168911,0,2,29,0.72,0.807,7.352,22.598,22.0,181.747,312.513,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,4.6e-05
168911,0,2,30,0.72,0.809,7.34,22.614,22.0,182.155,312.489,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,4.5e-05
168911,0,2,31,0.721,0.811,7.324,22.617,22.0,183.466,312.384,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.3e-05
168911,0,2,32,0.721,0.811,7.335,22.61,22.0,183.37,312.336,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,6.4e-05
168911,0,2,33,0.721,0.811,7.287,22.591,22.0,184.05,312.372,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,5.2e-05
168911,0,2,34,0.721,0.811,7.229,22.602,22.0,183.893,312.359,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,6e-05
168911,0,2,35,0.721,0.811,7.192,22.603,22.0,183.223,312.368,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,6e-05
168911,0,2,36,0.721,0.809,7.198,22.603,22.0,183.272,312.399,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.6e-05
168911,0,2,37,0.721,0.811,7.15,22.605,22.0,183.951,312.418,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,6.2e-05
168911,0,2,38,0.721,0.809,7.187,22.606,22.0,183.991,312.361,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5e-05
168911,0,2,39,0.721,0.811,7.18,22.603,22.0,182.958,312.38,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.7e-05
168911,0,2,40,0.721,0.809,7.164,22.598,22.0,183.219,312.396,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.6e-05
168911,0,2,41,0.721,0.811,7.198,22.599,22.0,183.979,312.342,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.1e-05
168911,0,2,42,0.721,0.809,7.203,22.6,22.0,184.447,312.28,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,3.2e-05
168911,0,2,43,0.721,0.809,7.189,22.588,22.0,183.625,312.26,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.4e-05
168911,0,2,44,0.721,0.809,7.197,22.591,22.0,184.326,312.254,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.4e-05
168911,0,2,45,0.721,0.809,7.257,22.599,22.0,183.346,312.25,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,4.7e-05
168911,0,2,46,0.721,0.809,7.242,22.596,22.0,182.713,312.256,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,4.7e-05
168911,0,2,47,0.721,0.809,7.21,22.599,22.0,182.436,312.227,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.4e-05
168911,0,2,48,0.721,0.809,7.246,22.611,22.0,183.395,312.195,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.3e-05
168911,0,2,49,0.721,0.809,7.235,22.616,22.0,184.223,312.182,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,5.9e-05
168911,0,2,50,0.721,0.809,7.26,22.614,22.0,183.447,312.146,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,4.8e-05
168911,0,2,51,0.721,0.812,7.241,22.608,22.0,182.82,312.111,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.7e-05
168911,0,2,52,0.721,0.812,7.258,22.611,22.0,182.98,312.089,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,5.5e-05
168911,0,2,53,0.721,0.809,7.221,22.599,22.0,183.021,312.049,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,6.2e-05
168911,0,2,54,0.721,0.809,7.216,22.599,22.0,183.172,312.029,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.6e-05
168911,0,2,55,0.721,0.807,7.231,22.6,22.0,183.521,312.035,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.4e-05
168911,0,2,56,0.721,0.807,7.203,22.6,22.0,183.48,312.047,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,4.6e-05
168911,0,2,57,0.721,0.809,7.229,22.6,22.0,183.16,312.058,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.631,6.7e-05
168911,0,2,58,0.721,0.809,7.185,22.588,22.0,182.794,312.056,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.633,6.6e-05
168911,0,2,59,0.721,0.809,7.165,22.586,22.0,182.753,312.042,312.0,0.807,7.404,22.592,22.0,195.648,313.752,314.0,0.734,0.632,5.5e-05
