run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,bootstrap_diversity_mean,bootstrap_diversity_var
168350,4,2,31,0.835,0.914,3.707,19.667,19.0,183.602,321.557,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.7e-05
168350,4,2,32,0.835,0.914,3.741,19.667,19.0,186.304,321.581,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.5e-05
168350,4,2,33,0.835,0.914,3.729,19.668,19.0,185.81,321.6,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,3e-05
168350,4,2,34,0.835,0.915,3.712,19.668,19.0,185.822,321.641,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,3.4e-05
168350,4,2,35,0.835,0.914,3.74,19.669,19.0,184.942,321.697,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.6e-05
168350,4,2,36,0.835,0.914,3.734,19.674,19.0,184.731,321.688,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.6e-05
168350,4,2,37,0.835,0.914,3.742,19.683,19.0,183.931,321.721,321.5,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.3e-05
168350,4,2,38,0.835,0.915,3.752,19.687,19.0,183.477,321.762,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,3.1e-05
168350,4,2,39,0.835,0.914,3.755,19.69,19.0,182.7,321.776,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.6e-05
168350,4,2,40,0.835,0.914,3.737,19.693,19.0,181.758,321.771,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.634,2.8e-05
168350,4,2,41,0.835,0.914,3.734,19.693,19.0,181.933,321.776,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.7e-05
168350,4,2,42,0.835,0.914,3.726,19.694,19.0,182.06,321.745,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2e-05
168350,4,2,43,0.835,0.915,3.723,19.697,19.0,181.904,321.712,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.9e-05
168350,4,2,44,0.835,0.915,3.72,19.697,19.0,180.537,321.707,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,3.2e-05
168350,4,2,45,0.835,0.915,3.708,19.697,19.0,180.56,321.656,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,3.2e-05
168350,4,2,46,0.835,0.915,3.71,19.693,19.0,180.779,321.657,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.5e-05
168350,4,2,47,0.835,0.915,3.697,19.687,19.0,181.079,321.676,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.6e-05
168350,4,2,48,0.835,0.915,3.679,19.684,19.0,182.213,321.687,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,3.1e-05
168350,4,2,49,0.835,0.915,3.664,19.681,19.0,182.486,321.691,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,3e-05
168350,4,2,50,0.835,0.915,3.66,19.683,19.0,182.635,321.712,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.7e-05
168350,4,2,51,0.835,0.915,3.664,19.692,19.0,183.385,321.71,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.5e-05
168350,4,2,52,0.835,0.915,3.647,19.693,19.0,183.23,321.692,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.8e-05
168350,4,2,53,0.835,0.915,3.653,19.695,19.0,184.523,321.709,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.2e-05
168350,4,2,54,0.835,0.915,3.642,19.699,19.0,184.77,321.731,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.4e-05
168350,4,2,55,0.835,0.915,3.66,19.703,19.0,185.076,321.759,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.7e-05
168350,4,2,56,0.835,0.915,3.66,19.709,20.0,185.538,321.769,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.8e-05
168350,4,2,57,0.835,0.915,3.645,19.702,19.0,185.565,321.745,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.6e-05
168350,4,2,58,0.835,0.915,3.659,19.71,19.5,185.922,321.797,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.8e-05
168350,4,2,59,0.835,0.915,3.676,19.717,20.0,185.79,321.789,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.3e-05
168350,4,2,60,0.835,0.915,3.684,19.72,20.0,186.221,321.803,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.7e-05
168350,4,2,61,0.835,0.915,3.677,19.717,20.0,186.651,321.802,322.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,3e-05
168350,4,2,62,0.835,0.915,3.687,19.723,20.0,187.142,321.797,321.5,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.9e-05
168350,4,2,63,0.835,0.915,3.681,19.725,20.0,186.688,321.77,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.3e-05
168350,4,2,64,0.835,0.915,3.686,19.725,20.0,186.843,321.768,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.5e-05
168350,4,2,65,0.835,0.915,3.692,19.727,20.0,187.832,321.772,321.5,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.7e-05
168350,4,2,66,0.835,0.915,3.685,19.731,20.0,187.603,321.744,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.7e-05
168350,4,2,67,0.835,0.915,3.685,19.731,20.0,188.391,321.731,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.8e-05
168350,4,2,68,0.835,0.915,3.682,19.729,20.0,188.172,321.704,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.9e-05
168350,4,2,69,0.835,0.915,3.684,19.727,20.0,188.355,321.679,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.6e-05
168350,4,2,70,0.835,0.915,3.68,19.724,20.0,188.876,321.668,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,4.3e-05
168350,4,2,71,0.835,0.914,3.67,19.722,20.0,188.609,321.673,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,3.5e-05
168350,4,2,72,0.835,0.915,3.669,19.718,20.0,188.796,321.695,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.7e-05
168350,4,2,73,0.835,0.915,3.67,19.723,20.0,188.361,321.694,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.6e-05
168350,4,2,74,0.835,0.915,3.662,19.719,20.0,188.473,321.679,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.8e-05
168350,4,2,75,0.835,0.915,3.661,19.72,20.0,188.172,321.682,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.5e-05
168350,4,2,76,0.835,0.915,3.668,19.72,20.0,187.765,321.696,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.4e-05
168350,4,2,77,0.835,0.915,3.665,19.721,20.0,187.844,321.664,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.7e-05
168350,4,2,78,0.835,0.915,3.674,19.722,20.0,187.669,321.652,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,3e-05
168350,4,2,79,0.835,0.915,3.672,19.716,20.0,188.179,321.613,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,3.6e-05
168350,4,2,80,0.835,0.915,3.668,19.716,20.0,188.259,321.608,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,3.3e-05
168350,4,2,81,0.835,0.915,3.671,19.717,20.0,188.212,321.61,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.3e-05
168350,4,2,82,0.835,0.915,3.677,19.721,20.0,188.467,321.608,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.8e-05
168350,4,2,83,0.835,0.915,3.679,19.715,20.0,188.816,321.627,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.8e-05
168350,4,2,84,0.835,0.915,3.685,19.72,20.0,188.554,321.625,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.9e-05
168350,4,2,85,0.835,0.915,3.685,19.719,20.0,188.53,321.627,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.5e-05
168350,4,2,86,0.835,0.915,3.683,19.718,20.0,188.396,321.584,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,3e-05
168350,4,2,87,0.835,0.915,3.68,19.719,20.0,188.685,321.573,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2.6e-05
168350,4,2,88,0.835,0.915,3.677,19.717,20.0,188.996,321.545,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.6e-05
168350,4,2,89,0.835,0.915,3.673,19.718,20.0,188.726,321.549,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.6e-05
168350,4,2,90,0.835,0.915,3.672,19.722,20.0,188.899,321.523,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.7e-05
168350,4,2,91,0.835,0.915,3.682,19.722,20.0,188.875,321.537,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.9e-05
168350,4,2,92,0.835,0.915,3.683,19.722,20.0,188.833,321.514,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.9e-05
168350,4,2,93,0.835,0.915,3.683,19.724,20.0,188.988,321.528,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,3.2e-05
