run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,avg_default_params
359955,2,10,86,0.772,0.787,4.971,10.256,11.0,302.231,44.191,49.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.92
359955,2,10,87,0.772,0.787,4.952,10.265,11.0,300.343,44.269,49.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.95
359955,2,10,88,0.772,0.787,4.929,10.28,11.0,298.136,44.36,49.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.96
359955,2,10,89,0.772,0.787,4.904,10.295,11.0,295.951,44.45,49.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.93
359955,2,10,90,0.772,0.787,4.887,10.307,11.0,293.888,44.523,49.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.96
359955,2,10,91,0.772,0.787,4.873,10.319,11.0,292.068,44.596,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.96
359955,2,10,92,0.772,0.787,4.865,10.331,11.0,290.37,44.68,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.94
359955,2,10,93,0.772,0.787,4.86,10.342,11.0,288.658,44.74,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.96
359955,2,10,94,0.772,0.787,4.864,10.353,11.0,287.29,44.805,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.93
359955,2,10,95,0.772,0.787,4.87,10.365,11.0,285.846,44.871,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.94
359955,2,10,96,0.772,0.787,4.843,10.374,11.0,283.975,44.945,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.94
359955,2,10,97,0.772,0.78,4.819,10.381,11.0,282.204,45.008,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.87
359955,2,10,98,0.772,0.78,4.805,10.385,11.0,280.914,45.075,50.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.9
359955,2,10,99,0.772,0.78,4.794,10.389,11.0,279.593,45.134,51.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.124,0.89
168911,17,10,0,0.716,0.801,5.793,20.13,20.0,63.76,175.8,176.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,6.0
168911,17,10,1,0.716,0.801,5.793,20.13,20.0,63.76,175.8,176.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,5.46
168911,17,10,2,0.72,0.799,14.217,19.577,20.0,1521.003,169.917,176.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,4.69
168911,17,10,3,0.728,0.806,38.208,17.25,19.0,4234.567,145.028,173.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.92
168911,17,10,4,0.734,0.807,52.395,14.972,18.0,5696.146,121.7,168.5,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.8
168911,17,10,5,0.738,0.809,53.556,13.653,16.0,6027.22,106.42,153.5,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,4.01
168911,17,10,6,0.741,0.797,50.008,13.077,12.0,5958.121,96.379,58.5,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,4.1
168911,17,10,7,0.744,0.797,45.281,12.806,12.0,5613.483,89.716,58.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,4.03
168911,17,10,8,0.746,0.791,42.23,12.582,12.0,5353.885,84.634,45.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.77
168911,17,10,9,0.748,0.786,39.03,12.457,12.0,5104.898,80.29,45.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.58
168911,17,10,10,0.75,0.784,36.476,12.28,12.0,4888.736,75.815,45.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.43
168911,17,10,11,0.752,0.786,34.275,12.108,12.0,4672.931,71.97,44.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.3
168911,17,10,12,0.753,0.781,32.42,11.903,12.0,4464.229,68.587,39.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.4
168911,17,10,13,0.754,0.774,30.718,11.721,12.0,4270.094,65.714,31.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.24
168911,17,10,14,0.755,0.772,29.365,11.545,10.0,4098.231,63.115,31.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.26
168911,17,10,15,0.755,0.774,27.947,11.419,10.0,3927.887,60.929,31.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.15
168911,17,10,16,0.756,0.774,26.761,11.299,10.0,3776.201,58.979,31.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.25
168911,17,10,17,0.757,0.774,25.693,11.189,10.0,3629.52,57.377,31.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,3.11
168911,17,10,18,0.757,0.776,24.765,11.085,10.0,3496.448,55.825,29.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.72
168911,17,10,19,0.758,0.776,24.062,10.972,10.0,3379.242,54.558,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.82
168911,17,10,20,0.758,0.776,23.319,10.881,10.0,3265.807,53.249,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.69
168911,17,10,21,0.758,0.776,22.645,10.795,10.0,3159.052,51.961,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.49
168911,17,10,22,0.759,0.774,22.03,10.72,10.0,3062.343,51.019,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.66
168911,17,10,23,0.759,0.772,21.266,10.67,10.0,2964.453,50.1,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.74
168911,17,10,24,0.759,0.772,20.695,10.606,10.0,2877.666,49.236,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.37
168911,17,10,25,0.759,0.772,20.131,10.553,10.0,2796.369,48.608,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.36
168911,17,10,26,0.76,0.772,19.528,10.515,10.0,2716.333,47.955,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.44
168911,17,10,27,0.76,0.772,18.972,10.479,10.0,2639.931,47.34,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.51
168911,17,10,28,0.76,0.772,18.567,10.426,10.0,2571.738,46.622,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.63
168911,17,10,29,0.76,0.771,18.102,10.391,10.0,2510.413,46.17,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.45
168911,17,10,30,0.761,0.769,17.678,10.356,10.0,2446.943,45.527,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.28
168911,17,10,31,0.761,0.767,17.291,10.326,10.0,2390.932,45.139,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.2
168911,17,10,32,0.761,0.767,16.923,10.295,10.0,2335.681,44.655,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,2.06
168911,17,10,33,0.761,0.767,16.598,10.266,10.0,2284.535,44.254,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.79
168911,17,10,34,0.761,0.765,16.338,10.227,10.0,2236.754,43.811,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.64
168911,17,10,35,0.761,0.765,16.112,10.19,10.0,2191.001,43.369,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.59
168911,17,10,36,0.761,0.765,15.792,10.165,10.0,2146.04,43.003,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.66
168911,17,10,37,0.761,0.765,15.469,10.146,10.0,2100.27,42.609,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.66
168911,17,10,38,0.762,0.765,15.259,10.112,10.0,2062.391,42.245,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.61
168911,17,10,39,0.762,0.765,14.992,10.092,10.0,2024.858,41.981,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.69
168911,17,10,40,0.762,0.765,14.808,10.066,10.0,1986.787,41.611,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.56
168911,17,10,41,0.762,0.765,14.517,10.057,10.0,1948.82,41.349,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.43
168911,17,10,42,0.762,0.765,14.237,10.044,10.0,1912.086,41.089,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.46
168911,17,10,43,0.762,0.765,14.007,10.03,10.0,1882.692,40.99,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.34
168911,17,10,44,0.762,0.765,13.757,10.018,10.0,1849.203,40.723,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.15
168911,17,10,45,0.762,0.765,13.555,10.003,10.0,1818.265,40.493,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.19
168911,17,10,46,0.762,0.767,13.377,9.984,10.0,1790.335,40.289,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.17
168911,17,10,47,0.762,0.765,13.244,9.962,10.0,1763.662,40.048,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.23
168911,17,10,48,0.762,0.765,13.025,9.954,10.0,1736.14,39.86,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.3
168911,17,10,49,0.762,0.767,12.853,9.941,10.0,1710.354,39.666,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.55
168911,17,10,50,0.762,0.767,12.663,9.933,10.0,1684.786,39.491,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.29
168911,17,10,51,0.763,0.767,12.569,9.912,10.0,1665.414,39.291,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.41
168911,17,10,52,0.763,0.767,12.399,9.9,10.0,1642.629,39.114,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.31
168911,17,10,53,0.763,0.767,12.248,9.891,10.0,1620.692,38.95,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.15
168911,17,10,54,0.763,0.767,12.112,9.878,10.0,1599.923,38.794,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.12
168911,17,10,55,0.763,0.767,11.98,9.865,10.0,1577.681,38.584,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.0
168911,17,10,56,0.763,0.767,11.831,9.854,10.0,1557.257,38.419,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.03
168911,17,10,57,0.763,0.767,11.706,9.844,10.0,1539.664,38.325,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.04
168911,17,10,58,0.763,0.767,11.593,9.834,10.0,1522.933,38.23,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.13
168911,17,10,59,0.763,0.767,11.439,9.827,10.0,1503.112,38.091,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.15
168911,17,10,60,0.763,0.767,11.326,9.82,10.0,1484.967,37.954,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.12
168911,17,10,61,0.763,0.767,11.195,9.814,10.0,1466.148,37.823,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.19
168911,17,10,62,0.763,0.767,11.082,9.806,10.0,1449.446,37.7,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.1
168911,17,10,63,0.763,0.767,10.965,9.801,10.0,1430.873,37.56,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.05
168911,17,10,64,0.763,0.767,10.872,9.792,10.0,1415.933,37.457,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.09
168911,17,10,65,0.763,0.767,10.77,9.785,10.0,1401.536,37.381,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.1
168911,17,10,66,0.763,0.767,10.669,9.777,10.0,1386.477,37.255,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.06
168911,17,10,67,0.763,0.767,10.55,9.775,10.0,1370.668,37.179,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.04
168911,17,10,68,0.763,0.767,10.485,9.764,10.0,1357.571,37.082,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.11
168911,17,10,69,0.763,0.767,10.401,9.754,10.0,1342.304,36.935,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.19
168911,17,10,70,0.763,0.767,10.278,9.754,10.0,1327.46,36.824,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,1.05
168911,17,10,71,0.763,0.767,10.172,9.751,10.0,1315.438,36.741,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.93
168911,17,10,72,0.763,0.767,10.08,9.746,10.0,1302.233,36.645,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.91
168911,17,10,73,0.763,0.767,10.019,9.736,10.0,1289.416,36.512,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.9
168911,17,10,74,0.763,0.767,9.958,9.729,10.0,1277.624,36.418,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.95
168911,17,10,75,0.763,0.767,9.847,9.728,10.0,1265.917,36.363,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.91
168911,17,10,76,0.763,0.767,9.779,9.72,10.0,1254.355,36.239,27.0,0.806,7.011,21.99,22.0,183.933,304.63,305.0,0.717,0.95
