run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline
168784,17,1,0,0.547,0.532,0.523,8.05,196.83,0.815
168784,17,1,1,0.547,0.532,0.523,8.05,196.83,0.815
168784,17,1,2,0.556,0.539,0.528,8.202,248.149,0.815
168784,17,1,3,0.56,0.544,0.528,8.131,275.224,0.815
168784,17,1,4,0.564,0.558,0.549,8.205,298.715,0.815
168784,17,1,5,0.568,0.574,0.574,8.359,307.894,0.815
168784,17,1,6,0.569,0.589,0.579,8.363,317.104,0.815
168784,17,1,7,0.57,0.597,0.585,8.346,311.745,0.815
168784,17,1,8,0.571,0.605,0.59,8.22,309.267,0.815
168784,17,1,9,0.572,0.608,0.595,8.109,305.25,0.815
168784,17,1,10,0.574,0.626,0.626,7.962,298.015,0.815
168784,17,1,11,0.575,0.64,0.636,7.84,291.942,0.815
168784,17,1,12,0.575,0.64,0.636,7.828,286.288,0.815
168784,17,1,13,0.575,0.643,0.641,7.724,279.642,0.815
168784,17,1,14,0.576,0.645,0.641,7.751,271.814,0.815
168784,17,1,15,0.576,0.652,0.646,7.814,268.734,0.815
168784,17,1,16,0.576,0.651,0.646,7.83,267.899,0.815
168784,17,1,17,0.576,0.65,0.641,7.797,264.337,0.815
168784,17,1,18,0.576,0.648,0.641,7.699,260.817,0.815
168784,17,1,19,0.576,0.65,0.651,7.635,257.49,0.815
168784,17,1,20,0.577,0.651,0.651,7.578,258.235,0.815
168784,17,1,21,0.577,0.657,0.656,7.518,257.152,0.815
168784,17,1,22,0.578,0.656,0.651,7.457,256.752,0.815
168784,17,1,23,0.578,0.658,0.651,7.428,259.098,0.815
168784,17,1,24,0.578,0.657,0.651,7.423,260.709,0.815
168784,17,1,25,0.579,0.659,0.656,7.377,271.256,0.815
168784,17,1,26,0.579,0.66,0.656,7.351,279.328,0.815
168784,17,1,27,0.58,0.663,0.662,7.357,288.117,0.815
168784,17,1,28,0.58,0.662,0.656,7.338,296.332,0.815
168784,17,1,29,0.58,0.663,0.656,7.311,306.411,0.815
168784,17,1,30,0.58,0.663,0.656,7.307,309.071,0.815
168784,17,1,31,0.579,0.662,0.656,7.274,313.462,0.815
168784,17,1,32,0.579,0.661,0.656,7.27,314.945,0.815
168784,17,1,33,0.579,0.659,0.656,7.25,317.23,0.815
168784,17,1,34,0.578,0.655,0.651,7.256,322.517,0.815
168784,17,1,35,0.578,0.654,0.651,7.262,329.183,0.815
168784,17,1,36,0.577,0.651,0.646,7.248,330.252,0.815
168784,17,1,37,0.577,0.65,0.641,7.24,338.422,0.815
168784,17,1,38,0.576,0.648,0.641,7.244,349.267,0.815
168784,17,1,39,0.576,0.648,0.641,7.249,361.421,0.815
168784,17,1,40,0.575,0.645,0.641,7.237,370.772,0.815
168784,17,1,41,0.575,0.64,0.641,7.246,376.091,0.815
168784,17,1,42,0.574,0.641,0.641,7.251,385.793,0.815
168784,17,1,43,0.574,0.638,0.636,7.271,395.347,0.815
168784,17,1,44,0.574,0.638,0.631,7.277,402.824,0.815
168784,17,1,45,0.573,0.635,0.631,7.283,416.605,0.815
168784,17,1,46,0.573,0.635,0.631,7.277,430.736,0.815
168784,17,1,47,0.573,0.635,0.631,7.276,438.673,0.815
168784,17,1,48,0.572,0.633,0.626,7.261,438.534,0.815
168784,17,1,49,0.572,0.631,0.626,7.246,436.184,0.815
190146,14,100,0,0.593,0.719,0.682,3.526,47.11,0.765
190146,14,100,1,0.593,0.719,0.682,3.526,47.11,0.765
190146,14,100,2,0.61,0.742,0.671,5.596,42.862,0.765
190146,14,100,3,0.619,0.753,0.682,5.383,37.539,0.765
190146,14,100,4,0.622,0.771,0.694,4.979,32.095,0.765
190146,14,100,5,0.625,0.776,0.694,4.519,28.246,0.765
190146,14,100,6,0.625,0.771,0.694,4.147,25.343,0.765
190146,14,100,7,0.627,0.77,0.682,3.934,23.107,0.765
190146,14,100,8,0.627,0.77,0.694,3.726,21.304,0.765
190146,14,100,9,0.627,0.773,0.706,3.566,19.742,0.765
190146,14,100,10,0.628,0.773,0.694,3.489,18.389,0.765
190146,14,100,11,0.629,0.773,0.694,3.373,17.698,0.765
190146,14,100,12,0.63,0.771,0.694,3.245,16.869,0.765
190146,14,100,13,0.631,0.776,0.694,3.148,16.277,0.765
190146,14,100,14,0.633,0.783,0.706,2.975,15.887,0.765
190146,14,100,15,0.634,0.783,0.706,2.837,15.721,0.765
190146,14,100,16,0.634,0.793,0.706,2.693,15.894,0.765
190146,14,100,17,0.635,0.798,0.706,2.606,16.225,0.765
190146,14,100,18,0.636,0.806,0.706,2.489,16.152,0.765
190146,14,100,19,0.636,0.804,0.718,2.389,16.345,0.765
190146,14,100,20,0.637,0.809,0.729,2.305,16.621,0.765
190146,14,100,21,0.637,0.811,0.729,2.219,16.919,0.765
190146,14,100,22,0.638,0.809,0.729,2.15,17.33,0.765
190146,14,100,23,0.638,0.817,0.729,2.075,17.622,0.765
190146,14,100,24,0.639,0.814,0.729,2.005,18.486,0.765
190146,14,100,25,0.639,0.817,0.729,1.938,18.655,0.765
190146,14,100,26,0.639,0.819,0.729,1.878,19.31,0.765
190146,14,100,27,0.64,0.819,0.729,1.82,19.628,0.765
190146,14,100,28,0.64,0.822,0.729,1.767,21.518,0.765
190146,14,100,29,0.64,0.824,0.729,1.716,22.485,0.765
190146,14,100,30,0.641,0.829,0.729,1.668,23.353,0.765
190146,14,100,31,0.641,0.831,0.729,1.623,25.581,0.765
190146,14,100,32,0.642,0.839,0.729,1.582,27.571,0.765
190146,14,100,33,0.642,0.842,0.729,1.542,29.567,0.765
190146,14,100,34,0.642,0.847,0.729,1.505,32.347,0.765
190146,14,100,35,0.643,0.85,0.729,1.47,35.355,0.765
190146,14,100,36,0.643,0.85,0.729,1.437,35.146,0.765
190146,14,100,37,0.643,0.85,0.729,1.405,34.986,0.765
190146,14,100,38,0.643,0.852,0.729,1.375,34.896,0.765
190146,14,100,39,0.643,0.852,0.729,1.346,35.036,0.765
190146,14,100,40,0.643,0.854,0.729,1.321,35.299,0.765
190146,14,100,41,0.643,0.855,0.729,1.298,35.056,0.765
190146,14,100,42,0.643,0.857,0.729,1.275,35.114,0.765
190146,14,100,43,0.644,0.859,0.729,1.254,34.587,0.765
190146,14,100,44,0.644,0.855,0.729,1.233,34.568,0.765
190146,14,100,45,0.644,0.855,0.729,1.213,34.452,0.765
190146,14,100,46,0.644,0.857,0.741,1.192,34.001,0.765
190146,14,100,47,0.644,0.86,0.741,1.176,33.636,0.765
190146,14,100,48,0.644,0.862,0.741,1.159,33.426,0.765
190146,14,100,49,0.645,0.862,0.741,1.144,33.433,0.765
359959,3,25,0,0.437,0.425,0.426,5.212,100.301,0.507
359959,3,25,1,0.437,0.425,0.426,5.212,100.301,0.507
359959,3,25,2,0.442,0.425,0.426,8.251,139.25,0.507
359959,3,25,3,0.448,0.425,0.426,10.96,223.764,0.507
359959,3,25,4,0.452,0.436,0.426,12.05,240.269,0.507
359959,3,25,5,0.456,0.481,0.446,11.507,223.868,0.507
359959,3,25,6,0.458,0.5,0.466,11.03,209.677,0.507
359959,3,25,7,0.46,0.532,0.507,10.458,194.79,0.507
359959,3,25,8,0.463,0.548,0.507,10.304,189.585,0.507
359959,3,25,9,0.464,0.566,0.514,10.074,181.924,0.507
359959,3,25,10,0.465,0.57,0.52,9.99,181.287,0.507
359959,3,25,11,0.466,0.576,0.5,9.816,181.143,0.507
359959,3,25,12,0.467,0.581,0.5,9.56,180.533,0.507
359959,3,25,13,0.468,0.583,0.514,9.295,174.704,0.507
359959,3,25,14,0.469,0.586,0.52,9.056,166.974,0.507
359959,3,25,15,0.469,0.584,0.527,8.777,162.288,0.507
359959,3,25,16,0.469,0.586,0.527,8.549,156.44,0.507
359959,3,25,17,0.469,0.584,0.527,8.34,151.581,0.507
359959,3,25,18,0.47,0.582,0.534,8.165,147.302,0.507
359959,3,25,19,0.47,0.583,0.541,7.984,143.332,0.507
359959,3,25,20,0.47,0.585,0.541,7.823,140.318,0.507
359959,3,25,21,0.47,0.586,0.547,7.665,138.183,0.507
359959,3,25,22,0.47,0.588,0.547,7.648,138.766,0.507
359959,3,25,23,0.471,0.59,0.541,7.53,137.568,0.507
359959,3,25,24,0.471,0.592,0.534,7.401,137.694,0.507
359959,3,25,25,0.472,0.592,0.534,7.254,138.855,0.507
359959,3,25,26,0.472,0.597,0.527,7.067,138.075,0.507
359959,3,25,27,0.472,0.597,0.527,6.893,136.201,0.507
359959,3,25,28,0.472,0.599,0.527,6.738,135.545,0.507
359959,3,25,29,0.473,0.599,0.52,6.619,135.716,0.507
359959,3,25,30,0.473,0.597,0.527,6.467,136.514,0.507
359959,3,25,31,0.473,0.597,0.527,6.362,136.981,0.507
359959,3,25,32,0.474,0.597,0.527,6.239,139.126,0.507
359959,3,25,33,0.474,0.598,0.527,6.13,140.158,0.507
359959,3,25,34,0.474,0.598,0.527,6.035,144.147,0.507
359959,3,25,35,0.474,0.598,0.527,5.952,145.489,0.507
359959,3,25,36,0.475,0.598,0.527,5.876,145.585,0.507
359959,3,25,37,0.475,0.599,0.527,5.813,145.217,0.507
359959,3,25,38,0.475,0.6,0.527,5.764,149.89,0.507
359959,3,25,39,0.474,0.601,0.534,5.731,155.087,0.507
359959,3,25,40,0.474,0.602,0.534,5.711,157.835,0.507
359959,3,25,41,0.474,0.603,0.534,5.639,161.347,0.507
359959,3,25,42,0.474,0.602,0.534,5.581,163.244,0.507
359959,3,25,43,0.474,0.603,0.534,5.501,166.162,0.507
359959,3,25,44,0.474,0.603,0.534,5.455,168.104,0.507
359959,3,25,45,0.475,0.603,0.527,5.453,168.913,0.507
359959,3,25,46,0.475,0.605,0.527,5.388,172.424,0.507
359959,3,25,47,0.475,0.605,0.527,5.377,178.424,0.507
359959,3,25,48,0.475,0.607,0.527,5.353,186.08,0.507
359959,3,25,49,0.475,0.607,0.527,5.37,191.227,0.507
359954,0,10,0,0.404,0.372,0.392,6.265,31.666,0.649
359954,0,10,1,0.404,0.372,0.392,6.265,31.666,0.649
359954,0,10,2,0.411,0.391,0.405,6.722,31.361,0.649
359954,0,10,3,0.418,0.423,0.432,7.384,32.623,0.649
359954,0,10,4,0.424,0.452,0.473,8.484,34.671,0.649
359954,0,10,5,0.434,0.509,0.486,8.828,35.042,0.649
359954,0,10,6,0.439,0.548,0.5,8.838,34.294,0.649
359954,0,10,7,0.443,0.575,0.514,8.596,33.202,0.649
359954,0,10,8,0.446,0.586,0.527,8.287,32.128,0.649
359954,0,10,9,0.448,0.594,0.541,8.104,31.417,0.649
359954,0,10,10,0.45,0.595,0.541,7.958,30.794,0.649
359954,0,10,11,0.451,0.607,0.541,7.994,31.119,0.649
359954,0,10,12,0.452,0.609,0.541,7.801,30.778,0.649
359954,0,10,13,0.453,0.62,0.527,7.731,30.671,0.649
359954,0,10,14,0.453,0.618,0.527,7.788,31.055,0.649
359954,0,10,15,0.455,0.624,0.527,7.804,31.674,0.649
359954,0,10,16,0.456,0.633,0.527,7.861,31.869,0.649
359954,0,10,17,0.458,0.637,0.527,7.815,31.674,0.649
359954,0,10,18,0.459,0.639,0.527,7.822,31.724,0.649
359954,0,10,19,0.461,0.637,0.527,7.794,31.336,0.649
359954,0,10,20,0.462,0.639,0.527,7.68,30.868,0.649
359954,0,10,21,0.463,0.639,0.541,7.602,30.622,0.649
359954,0,10,22,0.464,0.639,0.541,7.498,30.585,0.649
359954,0,10,23,0.465,0.645,0.541,7.472,30.793,0.649
359954,0,10,24,0.466,0.65,0.554,7.476,31.331,0.649
359954,0,10,25,0.467,0.656,0.554,7.478,31.65,0.649
359954,0,10,26,0.468,0.662,0.554,7.471,32.344,0.649
359954,0,10,27,0.47,0.66,0.554,7.487,32.952,0.649
359954,0,10,28,0.47,0.667,0.554,7.482,34.369,0.649
359954,0,10,29,0.471,0.667,0.554,7.551,36.002,0.649
359954,0,10,30,0.472,0.669,0.568,7.557,37.523,0.649
359954,0,10,31,0.472,0.671,0.568,7.62,38.877,0.649
359954,0,10,32,0.473,0.673,0.568,7.637,40.397,0.649
359954,0,10,33,0.474,0.675,0.568,7.63,41.804,0.649
359954,0,10,34,0.475,0.677,0.568,7.583,43.602,0.649
359954,0,10,35,0.475,0.679,0.568,7.561,49.014,0.649
359954,0,10,36,0.475,0.682,0.568,7.569,58.396,0.649
359954,0,10,37,0.476,0.684,0.568,7.556,65.863,0.649
359954,0,10,38,0.476,0.686,0.568,7.555,70.447,0.649
359954,0,10,39,0.476,0.686,0.568,7.582,73.793,0.649
359954,0,10,40,0.477,0.69,0.568,7.64,88.646,0.649
359954,0,10,41,0.477,0.694,0.568,7.723,107.437,0.649
359954,0,10,42,0.478,0.701,0.581,7.805,126.487,0.649
359954,0,10,43,0.478,0.701,0.581,7.824,143.008,0.649
359954,0,10,44,0.479,0.703,0.581,7.845,166.295,0.649
359954,0,10,45,0.48,0.705,0.581,7.874,188.505,0.649
359954,0,10,46,0.48,0.707,0.595,7.883,212.303,0.649
359954,0,10,47,0.481,0.715,0.595,7.858,229.146,0.649
359954,0,10,48,0.481,0.718,0.595,7.822,246.968,0.649
359954,0,10,49,0.482,0.72,0.595,7.794,267.107,0.649
190146,8,2,0,0.599,0.748,0.753,2.996,45.978,0.753
190146,8,2,1,0.599,0.748,0.753,2.996,45.978,0.753
190146,8,2,2,0.602,0.752,0.753,3.006,44.512,0.753
190146,8,2,3,0.603,0.763,0.753,2.937,43.565,0.753
190146,8,2,4,0.605,0.762,0.753,3.14,47.603,0.753
190146,8,2,5,0.609,0.773,0.765,3.48,56.758,0.753
190146,8,2,6,0.61,0.773,0.765,3.71,62.42,0.753
190146,8,2,7,0.613,0.781,0.765,3.965,70.213,0.753
190146,8,2,8,0.615,0.788,0.765,4.297,82.349,0.753
190146,8,2,9,0.616,0.798,0.765,4.641,98.468,0.753
190146,8,2,10,0.618,0.803,0.765,5.107,125.816,0.753
190146,8,2,11,0.619,0.817,0.765,5.439,155.484,0.753
190146,8,2,12,0.621,0.829,0.765,5.71,171.131,0.753
190146,8,2,13,0.623,0.837,0.765,5.935,185.144,0.753
190146,8,2,14,0.625,0.842,0.765,6.121,196.509,0.753
190146,8,2,15,0.626,0.849,0.765,6.277,203.341,0.753
190146,8,2,16,0.628,0.854,0.765,6.429,213.034,0.753
190146,8,2,17,0.629,0.859,0.765,6.568,226.26,0.753
190146,8,2,18,0.63,0.872,0.753,6.639,237.266,0.753
190146,8,2,19,0.631,0.877,0.753,6.703,243.802,0.753
190146,8,2,20,0.631,0.887,0.753,6.722,249.786,0.753
190146,8,2,21,0.632,0.89,0.753,6.726,251.977,0.753
190146,8,2,22,0.633,0.896,0.753,6.711,254.584,0.753
190146,8,2,23,0.633,0.898,0.753,6.706,258.903,0.753
190146,8,2,24,0.634,0.903,0.753,6.688,266.218,0.753
190146,8,2,25,0.635,0.903,0.753,6.677,274.02,0.753
190146,8,2,26,0.635,0.908,0.741,6.665,281.109,0.753
190146,8,2,27,0.635,0.908,0.741,6.619,282.33,0.753
190146,8,2,28,0.636,0.911,0.741,6.527,286.205,0.753
190146,8,2,29,0.637,0.911,0.741,6.436,288.288,0.753
190146,8,2,30,0.637,0.911,0.741,6.374,294.885,0.753
190146,8,2,31,0.637,0.914,0.741,6.303,300.432,0.753
190146,8,2,32,0.638,0.916,0.741,6.207,306.325,0.753
190146,8,2,33,0.638,0.916,0.741,6.136,317.832,0.753
190146,8,2,34,0.638,0.914,0.741,6.071,327.503,0.753
190146,8,2,35,0.639,0.916,0.741,5.989,335.12,0.753
190146,8,2,36,0.639,0.919,0.753,5.915,341.103,0.753
190146,8,2,37,0.639,0.921,0.753,5.838,347.706,0.753
190146,8,2,38,0.64,0.921,0.753,5.751,351.448,0.753
190146,8,2,39,0.64,0.923,0.753,5.686,358.174,0.753
190146,8,2,40,0.64,0.924,0.753,5.617,368.99,0.753
190146,8,2,41,0.641,0.926,0.753,5.572,380.886,0.753
190146,8,2,42,0.641,0.926,0.753,5.538,390.643,0.753
190146,8,2,43,0.641,0.928,0.753,5.497,400.902,0.753
190146,8,2,44,0.641,0.931,0.753,5.46,408.523,0.753
190146,8,2,45,0.642,0.936,0.753,5.426,414.933,0.753
190146,8,2,46,0.642,0.941,0.753,5.385,421.903,0.753
190146,8,2,47,0.642,0.941,0.753,5.349,431.405,0.753
190146,8,2,48,0.643,0.941,0.753,5.304,436.006,0.753
190146,8,2,49,0.643,0.942,0.753,5.264,438.518,0.753
359959,5,10,0,0.438,0.428,0.426,6.206,73.449,0.534
359959,5,10,1,0.438,0.428,0.426,6.206,73.449,0.534
359959,5,10,2,0.445,0.428,0.426,11.649,150.98,0.534
359959,5,10,3,0.453,0.428,0.426,13.822,188.877,0.534
359959,5,10,4,0.459,0.434,0.426,14.417,211.458,0.534
359959,5,10,5,0.464,0.477,0.453,14.56,224.531,0.534
359959,5,10,6,0.467,0.508,0.473,14.571,223.768,0.534
359959,5,10,7,0.47,0.536,0.486,14.347,219.46,0.534
359959,5,10,8,0.472,0.556,0.507,14.069,212.361,0.534
359959,5,10,9,0.472,0.566,0.5,13.72,206.825,0.534
359959,5,10,10,0.474,0.575,0.507,13.356,203.051,0.534
359959,5,10,11,0.475,0.586,0.507,12.923,199.331,0.534
359959,5,10,12,0.476,0.588,0.52,12.542,195.768,0.534
359959,5,10,13,0.477,0.591,0.514,12.132,192.044,0.534
359959,5,10,14,0.478,0.585,0.534,11.697,188.496,0.534
359959,5,10,15,0.478,0.592,0.541,11.33,187.325,0.534
359959,5,10,16,0.479,0.597,0.541,10.962,183.674,0.534
359959,5,10,17,0.479,0.602,0.534,10.697,181.626,0.534
359959,5,10,18,0.48,0.605,0.534,10.461,178.205,0.534
359959,5,10,19,0.48,0.608,0.527,10.128,174.075,0.534
359959,5,10,20,0.48,0.612,0.534,9.874,172.812,0.534
359959,5,10,21,0.481,0.613,0.541,9.701,172.481,0.534
359959,5,10,22,0.481,0.613,0.541,9.532,171.707,0.534
359959,5,10,23,0.481,0.617,0.541,9.344,171.434,0.534
359959,5,10,24,0.481,0.613,0.541,9.102,168.946,0.534
359959,5,10,25,0.481,0.616,0.541,8.892,167.622,0.534
359959,5,10,26,0.481,0.619,0.541,8.71,165.085,0.534
359959,5,10,27,0.481,0.619,0.541,8.532,162.271,0.534
359959,5,10,28,0.481,0.621,0.541,8.378,161.45,0.534
359959,5,10,29,0.482,0.621,0.541,8.223,159.335,0.534
359959,5,10,30,0.482,0.617,0.541,8.078,157.548,0.534
359959,5,10,31,0.482,0.617,0.541,7.944,155.013,0.534
359959,5,10,32,0.482,0.616,0.541,7.801,152.49,0.534
359959,5,10,33,0.482,0.615,0.541,7.653,150.667,0.534
359959,5,10,34,0.482,0.614,0.541,7.562,150.56,0.534
359959,5,10,35,0.482,0.614,0.541,7.465,149.492,0.534
359959,5,10,36,0.482,0.613,0.541,7.39,149.327,0.534
359959,5,10,37,0.482,0.614,0.541,7.322,149.359,0.534
359959,5,10,38,0.482,0.613,0.541,7.235,147.767,0.534
359959,5,10,39,0.483,0.614,0.534,7.121,146.31,0.534
359959,5,10,40,0.483,0.615,0.534,7.035,145.371,0.534
359959,5,10,41,0.483,0.614,0.534,6.963,144.422,0.534
359959,5,10,42,0.483,0.614,0.534,6.93,143.6,0.534
359959,5,10,43,0.483,0.614,0.541,6.874,142.364,0.534
359959,5,10,44,0.483,0.614,0.541,6.819,141.647,0.534
359959,5,10,45,0.483,0.614,0.541,6.741,140.574,0.534
359959,5,10,46,0.483,0.614,0.541,6.682,139.358,0.534
359959,5,10,47,0.483,0.614,0.541,6.6,137.599,0.534
359959,5,10,48,0.483,0.613,0.541,6.509,135.738,0.534
359959,5,10,49,0.483,0.612,0.541,6.46,134.732,0.534
168784,13,25,0,0.553,0.545,0.533,7.205,213.328,0.8
168784,13,25,1,0.553,0.545,0.533,7.205,213.328,0.8
168784,13,25,2,0.574,0.627,0.605,8.709,249.135,0.8
168784,13,25,3,0.592,0.691,0.662,8.896,240.114,0.8
168784,13,25,4,0.602,0.723,0.692,8.186,263.597,0.8
168784,13,25,5,0.61,0.746,0.708,7.231,293.943,0.8
168784,13,25,6,0.615,0.764,0.728,6.477,331.979,0.8
168784,13,25,7,0.619,0.773,0.738,5.861,350.25,0.8
168784,13,25,8,0.621,0.782,0.738,5.337,365.874,0.8
168784,13,25,9,0.624,0.784,0.744,4.855,367.77,0.8
168784,13,25,10,0.626,0.786,0.754,4.472,369.063,0.8
168784,13,25,11,0.628,0.792,0.749,4.172,391.268,0.8
168784,13,25,12,0.63,0.799,0.749,3.934,394.099,0.8
168784,13,25,13,0.631,0.802,0.754,3.721,397.719,0.8
168784,13,25,14,0.633,0.802,0.754,3.535,387.867,0.8
168784,13,25,15,0.633,0.801,0.754,3.364,377.835,0.8
168784,13,25,16,0.635,0.802,0.759,3.229,377.241,0.8
168784,13,25,17,0.635,0.802,0.759,3.066,364.675,0.8
168784,13,25,18,0.636,0.807,0.769,2.924,367.596,0.8
168784,13,25,19,0.637,0.81,0.769,2.833,377.989,0.8
168784,13,25,20,0.637,0.812,0.769,2.732,381.671,0.8
168784,13,25,21,0.638,0.815,0.774,2.635,386.343,0.8
168784,13,25,22,0.638,0.817,0.769,2.55,385.511,0.8
168784,13,25,23,0.639,0.819,0.769,2.474,378.242,0.8
168784,13,25,24,0.639,0.821,0.769,2.399,373.077,0.8
168784,13,25,25,0.64,0.82,0.769,2.33,365.502,0.8
168784,13,25,26,0.64,0.822,0.769,2.266,356.751,0.8
168784,13,25,27,0.641,0.824,0.774,2.21,348.557,0.8
168784,13,25,28,0.641,0.823,0.774,2.159,341.208,0.8
168784,13,25,29,0.641,0.824,0.774,2.104,334.947,0.8
168784,13,25,30,0.641,0.826,0.774,2.052,329.336,0.8
168784,13,25,31,0.641,0.827,0.774,2.0,323.387,0.8
168784,13,25,32,0.641,0.827,0.774,1.956,316.513,0.8
168784,13,25,33,0.641,0.827,0.774,1.912,312.451,0.8
168784,13,25,34,0.641,0.828,0.774,1.867,307.223,0.8
168784,13,25,35,0.642,0.83,0.774,1.834,302.771,0.8
168784,13,25,36,0.642,0.829,0.774,1.811,299.088,0.8
168784,13,25,37,0.642,0.83,0.774,1.781,293.956,0.8
168784,13,25,38,0.643,0.827,0.774,1.753,289.828,0.8
168784,13,25,39,0.643,0.826,0.774,1.726,285.464,0.8
168784,13,25,40,0.643,0.826,0.774,1.699,281.177,0.8
168784,13,25,41,0.643,0.827,0.774,1.669,277.1,0.8
168784,13,25,42,0.644,0.828,0.774,1.641,273.691,0.8
168784,13,25,43,0.644,0.829,0.774,1.613,271.165,0.8
168784,13,25,44,0.644,0.828,0.774,1.594,268.816,0.8
168784,13,25,45,0.644,0.829,0.774,1.574,268.735,0.8
168784,13,25,46,0.644,0.83,0.774,1.56,267.15,0.8
168784,13,25,47,0.644,0.83,0.774,1.548,266.116,0.8
168784,13,25,48,0.644,0.83,0.774,1.532,264.386,0.8
168784,13,25,49,0.644,0.829,0.774,1.53,268.369,0.8
168784,10,1,0,0.554,0.544,0.528,7.178,138.438,0.805
168784,10,1,1,0.554,0.544,0.528,7.178,138.438,0.805
168784,10,1,2,0.556,0.544,0.533,7.077,136.023,0.805
168784,10,1,3,0.556,0.544,0.528,7.139,154.979,0.805
168784,10,1,4,0.559,0.544,0.533,7.575,164.928,0.805
168784,10,1,5,0.561,0.545,0.533,8.082,178.592,0.805
168784,10,1,6,0.562,0.545,0.538,8.396,194.956,0.805
168784,10,1,7,0.563,0.549,0.538,8.811,217.912,0.805
168784,10,1,8,0.562,0.548,0.538,8.957,228.548,0.805
168784,10,1,9,0.563,0.545,0.533,9.222,261.211,0.805
168784,10,1,10,0.563,0.546,0.533,9.531,288.509,0.805
168784,10,1,11,0.563,0.546,0.533,9.707,318.213,0.805
168784,10,1,12,0.562,0.546,0.533,9.848,328.579,0.805
168784,10,1,13,0.561,0.545,0.528,9.974,328.388,0.805
168784,10,1,14,0.56,0.545,0.528,10.02,335.58,0.805
168784,10,1,15,0.559,0.545,0.528,10.091,349.223,0.805
168784,10,1,16,0.558,0.545,0.528,10.146,380.274,0.805
168784,10,1,17,0.558,0.545,0.528,10.268,411.096,0.805
168784,10,1,18,0.557,0.545,0.528,10.322,419.055,0.805
168784,10,1,19,0.557,0.545,0.528,10.392,447.09,0.805
168784,10,1,20,0.557,0.545,0.528,10.458,448.12,0.805
168784,10,1,21,0.557,0.545,0.528,10.51,444.394,0.805
168784,10,1,22,0.557,0.544,0.528,10.54,447.32,0.805
168784,10,1,23,0.557,0.545,0.528,10.665,451.057,0.805
168784,10,1,24,0.557,0.545,0.528,10.709,444.733,0.805
168784,10,1,25,0.557,0.544,0.528,10.715,439.706,0.805
168784,10,1,26,0.557,0.545,0.528,10.799,443.364,0.805
168784,10,1,27,0.558,0.545,0.528,10.972,449.894,0.805
168784,10,1,28,0.558,0.545,0.528,11.063,452.337,0.805
168784,10,1,29,0.558,0.545,0.528,11.157,456.007,0.805
168784,10,1,30,0.559,0.545,0.533,11.251,465.595,0.805
168784,10,1,31,0.56,0.545,0.533,11.29,461.823,0.805
168784,10,1,32,0.56,0.545,0.533,11.29,456.819,0.805
168784,10,1,33,0.561,0.545,0.533,11.279,453.574,0.805
168784,10,1,34,0.56,0.545,0.533,11.298,448.436,0.805
168784,10,1,35,0.56,0.545,0.533,11.323,444.318,0.805
168784,10,1,36,0.56,0.545,0.533,11.346,438.234,0.805
168784,10,1,37,0.56,0.545,0.533,11.361,432.196,0.805
168784,10,1,38,0.559,0.545,0.533,11.371,426.148,0.805
168784,10,1,39,0.559,0.545,0.533,11.38,420.536,0.805
168784,10,1,40,0.559,0.545,0.533,11.407,414.985,0.805
168784,10,1,41,0.559,0.544,0.533,11.396,409.734,0.805
168784,10,1,42,0.559,0.544,0.533,11.4,405.685,0.805
168784,10,1,43,0.559,0.544,0.533,11.395,399.76,0.805
168784,10,1,44,0.559,0.544,0.533,11.373,393.959,0.805
168784,10,1,45,0.559,0.544,0.533,11.335,388.513,0.805
168784,10,1,46,0.558,0.544,0.533,11.307,383.396,0.805
168784,10,1,47,0.558,0.544,0.533,11.257,378.506,0.805
168784,10,1,48,0.558,0.544,0.533,11.227,373.716,0.805
168784,10,1,49,0.557,0.542,0.533,11.192,369.203,0.805
168784,0,25,0,0.563,0.541,0.533,7.738,182.889,0.826
168784,0,25,1,0.563,0.541,0.533,7.738,182.889,0.826
168784,0,25,2,0.58,0.638,0.636,6.89,262.64,0.826
168784,0,25,3,0.594,0.709,0.682,6.161,315.792,0.826
168784,0,25,4,0.606,0.739,0.708,5.367,299.018,0.826
168784,0,25,5,0.614,0.755,0.749,4.756,278.265,0.826
168784,0,25,6,0.619,0.761,0.749,4.361,275.071,0.826
168784,0,25,7,0.623,0.773,0.749,4.082,282.126,0.826
168784,0,25,8,0.627,0.783,0.744,3.804,293.288,0.826
168784,0,25,9,0.63,0.787,0.744,3.615,308.272,0.826
168784,0,25,10,0.632,0.787,0.744,3.408,313.068,0.826
168784,0,25,11,0.634,0.793,0.749,3.194,308.832,0.826
168784,0,25,12,0.635,0.798,0.749,3.023,306.411,0.826
168784,0,25,13,0.637,0.802,0.759,2.925,327.701,0.826
168784,0,25,14,0.638,0.807,0.754,2.829,347.449,0.826
168784,0,25,15,0.639,0.807,0.759,2.744,364.733,0.826
168784,0,25,16,0.64,0.813,0.764,2.674,379.469,0.826
168784,0,25,17,0.641,0.816,0.769,2.62,382.545,0.826
168784,0,25,18,0.642,0.816,0.769,2.542,375.118,0.826
168784,0,25,19,0.642,0.817,0.769,2.458,366.138,0.826
168784,0,25,20,0.643,0.818,0.769,2.383,358.233,0.826
168784,0,25,21,0.644,0.817,0.769,2.313,348.141,0.826
