run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,median_default_params
168757,0,25,65,0.742,0.755,3.162,9.798,10.0,304.624,21.952,17.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,66,0.742,0.755,3.131,9.796,10.0,300.276,21.913,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,67,0.742,0.755,3.097,9.798,10.0,296.027,21.877,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,68,0.742,0.755,3.066,9.796,10.0,291.916,21.842,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,69,0.742,0.755,3.05,9.792,10.0,287.954,21.805,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,70,0.742,0.755,3.011,9.794,10.0,284.01,21.775,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,71,0.742,0.755,2.992,9.797,10.0,280.206,21.759,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,72,0.743,0.755,2.971,9.812,10.0,276.479,21.785,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,73,0.743,0.755,2.959,9.823,10.0,272.864,21.806,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,74,0.743,0.755,2.946,9.834,10.0,269.469,21.831,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,75,0.743,0.755,2.944,9.842,10.0,266.1,21.845,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,76,0.744,0.755,2.932,9.853,10.0,262.775,21.862,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,77,0.744,0.755,2.917,9.864,10.0,259.535,21.878,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,78,0.744,0.755,2.932,9.87,10.0,256.541,21.89,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,79,0.744,0.755,2.919,9.88,10.0,253.522,21.91,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,80,0.745,0.755,2.901,9.892,10.0,250.521,21.932,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,81,0.745,0.755,2.886,9.903,10.0,247.566,21.949,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,82,0.745,0.755,2.874,9.913,10.0,244.81,21.972,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,83,0.745,0.755,2.861,9.922,10.0,242.017,21.988,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,84,0.746,0.755,2.855,9.93,10.0,239.406,22.006,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,85,0.746,0.755,2.845,9.94,10.0,236.726,22.018,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,86,0.746,0.755,2.83,9.951,10.0,234.294,22.043,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,87,0.746,0.755,2.827,9.958,10.0,231.774,22.056,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,88,0.747,0.755,2.819,9.966,10.0,229.285,22.067,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,89,0.747,0.755,2.804,9.976,10.0,226.901,22.088,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,90,0.747,0.755,2.785,9.986,10.0,224.504,22.109,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,91,0.747,0.755,2.779,9.993,10.0,222.227,22.118,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,92,0.747,0.755,2.763,10.002,10.0,219.924,22.134,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,93,0.748,0.755,2.747,10.011,10.0,217.665,22.15,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,94,0.748,0.755,2.734,10.021,10.0,215.447,22.167,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,95,0.748,0.755,2.722,10.029,10.0,213.376,22.182,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,96,0.748,0.755,2.716,10.036,10.0,211.276,22.192,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,97,0.748,0.755,2.72,10.041,10.0,209.252,22.197,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,98,0.749,0.755,2.711,10.047,10.0,207.369,22.212,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,99,0.749,0.755,2.71,10.053,10.0,205.453,22.222,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
359955,2,10,0,0.727,0.753,3.549,13.97,14.0,32.968,88.35,88.5,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,1,0.731,0.767,4.067,13.77,14.0,111.024,87.81,89.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,2,0.733,0.767,6.093,13.4,14.0,307.376,84.867,89.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,3,0.74,0.78,11.22,12.7,13.0,751.784,78.125,89.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,4,0.748,0.807,17.317,11.464,13.0,1286.132,66.55,86.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,5,0.754,0.8,20.363,10.477,12.0,1536.721,57.55,84.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,6,0.76,0.807,21.512,9.68,12.0,1629.343,50.416,61.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,7,0.763,0.807,21.485,9.088,6.0,1631.921,45.12,13.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,8,0.766,0.807,20.97,8.617,5.0,1593.791,40.904,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,9,0.768,0.807,20.205,8.245,5.0,1537.058,37.539,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,10,0.77,0.8,19.465,7.94,5.0,1475.137,34.802,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,11,0.771,0.807,18.634,7.681,5.0,1413.856,32.441,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,12,0.772,0.807,17.743,7.471,5.0,1354.392,30.415,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,13,0.772,0.807,16.94,7.287,5.0,1297.122,28.676,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,14,0.773,0.8,16.223,7.121,5.0,1243.122,27.153,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,15,0.774,0.8,15.558,6.978,5.0,1191.78,25.836,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,16,0.774,0.793,15.038,6.838,5.0,1144.867,24.681,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,17,0.775,0.793,14.63,6.682,5.0,1101.353,23.595,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,18,0.777,0.793,14.206,6.546,5.0,1060.308,22.629,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,19,0.778,0.793,13.827,6.421,5.0,1021.673,21.77,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,20,0.779,0.793,13.433,6.309,5.0,985.556,20.981,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,21,0.779,0.793,13.062,6.207,5.0,951.656,20.265,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,22,0.78,0.787,12.707,6.112,5.0,919.872,19.608,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,23,0.781,0.8,12.373,6.026,5.0,889.852,19.018,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,24,0.782,0.8,12.045,5.946,5.0,861.75,18.462,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,25,0.782,0.8,11.716,5.876,5.0,835.085,17.957,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,26,0.783,0.8,11.416,5.806,5.0,810.143,17.478,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,27,0.783,0.8,11.129,5.742,5.0,786.476,17.04,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,28,0.784,0.8,10.867,5.68,5.0,764.204,16.628,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,29,0.784,0.807,10.607,5.623,4.0,743.029,16.246,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,30,0.784,0.807,10.363,5.569,4.0,722.982,15.889,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,31,0.785,0.807,10.123,5.519,4.0,703.996,15.548,6.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,32,0.785,0.807,9.895,5.474,4.0,685.873,15.236,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,33,0.786,0.807,9.669,5.434,4.0,668.699,14.948,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,34,0.786,0.807,9.447,5.396,4.0,652.216,14.672,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,35,0.786,0.807,9.233,5.361,4.0,636.486,14.413,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,36,0.787,0.8,9.048,5.323,4.0,621.598,14.161,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,37,0.787,0.8,8.862,5.287,4.0,607.384,13.921,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,38,0.787,0.8,8.679,5.254,4.0,593.792,13.693,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,39,0.787,0.8,8.506,5.222,4.0,580.782,13.476,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,40,0.788,0.8,8.335,5.192,4.0,568.305,13.271,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,41,0.788,0.8,8.181,5.165,4.0,556.335,13.082,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,42,0.788,0.8,8.025,5.138,4.0,544.846,12.898,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,43,0.788,0.8,7.876,5.114,4.0,533.823,12.724,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.5
359955,2,10,44,0.789,0.8,7.728,5.09,4.0,523.223,12.555,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,45,0.789,0.8,7.593,5.068,4.0,513.043,12.4,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,46,0.789,0.8,7.461,5.046,4.0,503.251,12.244,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,47,0.789,0.8,7.336,5.025,4.0,493.811,12.096,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,48,0.789,0.8,7.215,5.008,4.0,484.736,11.962,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,49,0.789,0.8,7.097,4.988,4.0,475.985,11.825,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,50,0.79,0.8,6.98,4.969,4.0,467.538,11.692,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,51,0.79,0.8,6.868,4.949,4.0,459.388,11.564,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,52,0.79,0.8,6.761,4.932,4.0,451.53,11.446,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,53,0.79,0.8,6.658,4.915,4.0,443.921,11.328,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,54,0.79,0.8,6.557,4.898,4.0,436.554,11.214,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,55,0.79,0.8,6.457,4.881,4.0,429.425,11.104,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,56,0.79,0.8,6.36,4.865,4.0,422.534,10.998,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,57,0.791,0.8,6.269,4.85,4.0,415.852,10.897,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,58,0.791,0.8,6.181,4.835,4.0,409.392,10.8,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,59,0.791,0.8,6.099,4.822,4.0,403.131,10.707,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,60,0.791,0.8,6.022,4.812,4.0,397.033,10.62,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,61,0.791,0.8,5.997,4.824,4.0,390.944,10.564,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,62,0.791,0.8,6.052,4.872,4.0,384.802,10.561,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,63,0.79,0.8,6.1,4.918,4.0,378.841,10.555,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,64,0.79,0.8,6.139,4.96,4.0,373.105,10.554,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,65,0.79,0.8,6.175,5.003,4.0,367.478,10.547,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,66,0.79,0.8,6.202,5.043,4.0,362.104,10.547,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,67,0.79,0.8,6.23,5.084,4.0,356.826,10.542,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,68,0.79,0.8,6.263,5.125,4.0,351.772,10.543,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,69,0.79,0.8,6.285,5.164,4.0,346.785,10.539,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,70,0.789,0.8,6.308,5.202,4.0,342.379,10.55,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,71,0.789,0.8,6.321,5.239,4.0,337.674,10.547,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,72,0.789,0.8,6.332,5.274,4.0,333.081,10.542,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,73,0.789,0.8,6.332,5.305,4.0,328.719,10.54,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,74,0.789,0.8,6.344,5.339,4.0,324.547,10.543,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,75,0.789,0.8,6.345,5.371,4.0,320.331,10.541,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,76,0.789,0.8,6.347,5.403,4.0,316.231,10.539,5.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
